"Query","Entrez","Symbol","Name","Comment"
"TERB1","283847","TERB1","telomere repeat binding bouquet formation protein 1","1"
"RALGPS2","55103","RALGPS2","Ral GEF with PH domain and SH3 binding motif 2","1"
"OXLD1","339229","OXLD1","oxidoreductase like domain containing 1","1"
"CCS","9973","CCS","copper chaperone for superoxide dismutase","1"
"ID2-AS1","100506299","ID2-AS1","ID2 antisense RNA 1","1"
"RASGRP2","10235","RASGRP2","RAS guanyl releasing protein 2","1"
"GGA3","23163","GGA3","""golgi associated, gamma adaptin ear containing, ARF binding protein 3""","1"
"ZNF547","284306","ZNF547","zinc finger protein 547","1"
"FRAS1","80144","FRAS1","Fraser extracellular matrix complex subunit 1","1"
"KIF1A","547","KIF1A","kinesin family member 1A","1"
"WDR61","80349","WDR61","WD repeat domain 61","1"
"CENPU","79682","CENPU","centromere protein U","1"
"ACLY","47","ACLY","ATP citrate lyase","1"
"PHYHD1","254295","PHYHD1","phytanoyl-CoA dioxygenase domain containing 1","1"
"SNRPF","6636","SNRPF","small nuclear ribonucleoprotein polypeptide F","1"
"GINM1","116254","GINM1","glycoprotein integral membrane 1","1"
"SNRPA","6626","SNRPA","small nuclear ribonucleoprotein polypeptide A","1"
"CHD9","80205","CHD9","chromodomain helicase DNA binding protein 9","1"
"OSER1","51526","OSER1","oxidative stress responsive serine rich 1","1"
"ADIPOR1","51094","ADIPOR1","adiponectin receptor 1","1"
"CANX","821","CANX","calnexin","1"
"DNAJA2","10294","DNAJA2","DnaJ heat shock protein family (Hsp40) member A2","1"
"PARK7","11315","PARK7","Parkinsonism associated deglycase","1"
"DPYSL5","56896","DPYSL5","dihydropyrimidinase like 5","1"
"VSTM2A-OT1","285878","VSTM2A-OT1","VSTM2A overlapping transcript 1","1"
"INTS6","26512","INTS6","integrator complex subunit 6","1"
"TRAPPC8","22878","TRAPPC8","trafficking protein particle complex 8","1"
"DOCK9-DT","100861541","DOCK9-DT","DOCK9 divergent transcript","1"
"HFE","3077","HFE","homeostatic iron regulator","1"
"ARMCX3","51566","ARMCX3","armadillo repeat containing X-linked 3","1"
"ELN","2006","ELN","elastin","1"
"ATP6V1A","523","ATP6V1A","ATPase H+ transporting V1 subunit A","1"
"ANXA11","311","ANXA11","annexin A11","1"
"CCDC24","149473","CCDC24","coiled-coil domain containing 24","1"
"FABP6","2172","FABP6","fatty acid binding protein 6","1"
"ZNF385B","151126","ZNF385B","zinc finger protein 385B","1"
"DNAH11","8701","DNAH11","dynein axonemal heavy chain 11","1"
"FAM89B","23625","FAM89B","family with sequence similarity 89 member B","1"
"MED17","9440","MED17","mediator complex subunit 17","1"
"SLC25A3","5250","SLC25A3","solute carrier family 25 member 3","1"
"IFT20","90410","IFT20","intraflagellar transport 20","1"
"PTPRG","5793","PTPRG","protein tyrosine phosphatase receptor type G","1"
"RPP25L","138716","RPP25L","ribonuclease P/MRP subunit p25 like","1"
"STXBP5","134957","STXBP5","syntaxin binding protein 5","1"
"PPP3CC","5533","PPP3CC","protein phosphatase 3 catalytic subunit gamma","1"
"ATRX","546","ATRX","ATRX chromatin remodeler","1"
"PIK3R4","30849","PIK3R4","phosphoinositide-3-kinase regulatory subunit 4","1"
"EIF4E2","9470","EIF4E2","eukaryotic translation initiation factor 4E family member 2","1"
"EI24","9538","EI24","EI24 autophagy associated transmembrane protein","1"
"PPP4R4","57718","PPP4R4","protein phosphatase 4 regulatory subunit 4","1"
"SRSF11","9295","SRSF11","serine and arginine rich splicing factor 11","1"
"STPG1","90529","STPG1","sperm tail PG-rich repeat containing 1","1"
"MNT","4335","MNT","MAX network transcriptional repressor","1"
"MIR2052HG","441355","MIR2052HG","MIR2052 host gene","1"
"MISP3","113230","MISP3","MISP family member 3","1"
"PITPNA-AS1","100306951","PITPNA-AS1","PITPNA antisense RNA 1","1"
"SMIM27","100129250","SMIM27","small integral membrane protein 27","1"
"C2orf81","388963","C2orf81","chromosome 2 open reading frame 81","1"
"SLC9C2","284525","SLC9C2","solute carrier family 9 member C2 (putative)","1"
"ATG10","83734","ATG10","autophagy related 10","1"
"MGLL","11343","MGLL","monoglyceride lipase","1"
"TMPO-AS1","100128191","TMPO-AS1","TMPO antisense RNA 1","1"
"ESD","2098","ESD","esterase D","1"
"LDHA","3939","LDHA","lactate dehydrogenase A","1"
"COPS3","8533","COPS3","COP9 signalosome subunit 3","1"
"NBEAL1","65065","NBEAL1","neurobeachin like 1","1"
"FOXP4","116113","FOXP4","forkhead box P4","1"
"KDM6A","7403","KDM6A","lysine demethylase 6A","1"
"SBNO1","55206","SBNO1","strawberry notch homolog 1","1"
"RALBP1","10928","RALBP1","ralA binding protein 1","1"
"WFDC2","10406","WFDC2","WAP four-disulfide core domain 2","1"
"PIDD1","55367","PIDD1","p53-induced death domain protein 1","1"
"LTBP1","4052","LTBP1","latent transforming growth factor beta binding protein 1","1"
"CALD1","800","CALD1","caldesmon 1","1"
"ZC3H14","79882","ZC3H14","zinc finger CCCH-type containing 14","1"
"NOSIP","51070","NOSIP","nitric oxide synthase interacting protein","1"
"MED12","9968","MED12","mediator complex subunit 12","1"
"RPL22L1","200916","RPL22L1","ribosomal protein L22 like 1","1"
"C11orf52","91894","C11orf52","chromosome 11 open reading frame 52","1"
"10-Mar","NA","NA","NA","0"
"MBTD1","54799","MBTD1","mbt domain containing 1","1"
"KLHL11","55175","KLHL11","kelch like family member 11","1"
"NUP205","23165","NUP205","nucleoporin 205","1"
"DGCR6L","85359","DGCR6L","DiGeorge syndrome critical region gene 6 like","1"
"PTCD2","79810","PTCD2","pentatricopeptide repeat domain 2","1"
"FRMPD4","9758","FRMPD4","FERM and PDZ domain containing 4","1"
"TMEM248","55069","TMEM248","transmembrane protein 248","1"
"SBDS","51119","SBDS","SBDS ribosome maturation factor","1"
"RPL5","6125","RPL5","ribosomal protein L5","1"
"FAM151B","167555","FAM151B","family with sequence similarity 151 member B","1"
"DOK3","79930","DOK3","docking protein 3","1"
"VPS4A","27183","VPS4A","vacuolar protein sorting 4 homolog A","1"
"EFNA2","1943","EFNA2","ephrin A2","1"
"MAP7D2","256714","MAP7D2","MAP7 domain containing 2","1"
"RFX7","64864","RFX7","regulatory factor X7","1"
"ATG9B","285973","ATG9B","autophagy related 9B","1"
"POLR2A","5430","POLR2A","RNA polymerase II subunit A","1"
"SP4","6671","SP4","Sp4 transcription factor","1"
"HINT2","84681","HINT2","histidine triad nucleotide binding protein 2","1"
"SMIM15","643155","SMIM15","small integral membrane protein 15","1"
"TMEM9B","56674","TMEM9B","TMEM9 domain family member B","1"
"NUDT14","256281","NUDT14","nudix hydrolase 14","1"
"FAM218A","152756","FAM218A","family with sequence similarity 218 member A","1"
"TMEM167B","56900","TMEM167B","transmembrane protein 167B","1"
"TAGLN","6876","TAGLN","transgelin","1"
"MOCS2","4338","MOCS2","molybdenum cofactor synthesis 2","1"
"ASIC4","55515","ASIC4","acid sensing ion channel subunit family member 4","1"
"ORAI2","80228","ORAI2","ORAI calcium release-activated calcium modulator 2","1"
"PCDHB12","56124","PCDHB12","protocadherin beta 12","1"
"PHPT1","29085","PHPT1","phosphohistidine phosphatase 1","1"
"ERFE","151176","ERFE","erythroferrone","1"
"CFAP44","55779","CFAP44","cilia and flagella associated protein 44","1"
"ELF1","1997","ELF1","E74 like ETS transcription factor 1","1"
"MAP2K4","6416","MAP2K4","mitogen-activated protein kinase kinase 4","1"
"ZNF844","284391","ZNF844","zinc finger protein 844","1"
"IER3IP1","51124","IER3IP1","immediate early response 3 interacting protein 1","1"
"SLC22A23","63027","SLC22A23","solute carrier family 22 member 23","1"
"Z99572.1","NA","NA","NA","0"
"EPHA4","2043","EPHA4","EPH receptor A4","1"
"CLEC11A","6320","CLEC11A","C-type lectin domain containing 11A","1"
"ABCA5","23461","ABCA5","ATP binding cassette subfamily A member 5","1"
"ANKHD1","54882","ANKHD1","ankyrin repeat and KH domain containing 1","1"
"PORCN","64840","PORCN","porcupine O-acyltransferase","1"
"ZNF689","115509","ZNF689","zinc finger protein 689","1"
"STMP1","647087","STMP1","short transmembrane mitochondrial protein 1","1"
"KCNIP4-IT1","359822","KCNIP4-IT1","KCNIP4 intronic transcript 1","1"
"NWD1","284434","NWD1","NACHT and WD repeat domain containing 1","1"
"HDX","139324","HDX","highly divergent homeobox","1"
"BRPF3","27154","BRPF3","bromodomain and PHD finger containing 3","1"
"LRRC66","339977","LRRC66","leucine rich repeat containing 66","1"
"GLRX2","51022","GLRX2","glutaredoxin 2","1"
"CEP85L","387119","CEP85L","centrosomal protein 85 like","1"
"NXN","64359","NXN","nucleoredoxin","1"
"ADAMTS17","170691","ADAMTS17","ADAM metallopeptidase with thrombospondin type 1 motif 17","1"
"PATJ","10207","PATJ","PATJ crumbs cell polarity complex component","1"
"RABGGTB","5876","RABGGTB","Rab geranylgeranyltransferase subunit beta","1"
"EFNA3","1944","EFNA3","ephrin A3","1"
"SAMD5","389432","SAMD5","sterile alpha motif domain containing 5","1"
"CDK5RAP2","55755","CDK5RAP2","CDK5 regulatory subunit associated protein 2","1"
"TCEA2","6919","TCEA2","transcription elongation factor A2","1"
"NDUFB11","54539","NDUFB11","NADH:ubiquinone oxidoreductase subunit B11","1"
"PUM3","9933","PUM3","pumilio RNA binding family member 3","1"
"DLG2","1740","DLG2","discs large MAGUK scaffold protein 2","1"
"MRE11","4361","MRE11","""MRE11 homolog, double strand break repair nuclease""","1"
"EFCAB5","374786","EFCAB5","EF-hand calcium binding domain 5","1"
"ANAPC10","10393","ANAPC10","anaphase promoting complex subunit 10","1"
"SNX17","9784","SNX17","sorting nexin 17","1"
"BUD31","8896","BUD31","BUD31 homolog","1"
"ATP7B","540","ATP7B","ATPase copper transporting beta","1"
"THUMPD2","80745","THUMPD2","THUMP domain containing 2","1"
"USP47","55031","USP47","ubiquitin specific peptidase 47","1"
"IL1RAPL1","11141","IL1RAPL1","interleukin 1 receptor accessory protein like 1","1"
"CDC42","998","CDC42","cell division cycle 42","1"
"MPC1","51660","MPC1","mitochondrial pyruvate carrier 1","1"
"FBXL20","84961","FBXL20","F-box and leucine rich repeat protein 20","1"
"BBS4","585","BBS4","Bardet-Biedl syndrome 4","1"
"CLCN2","1181","CLCN2","chloride voltage-gated channel 2","1"
"GHITM","27069","GHITM","growth hormone inducible transmembrane protein","1"
"ATRAID","51374","ATRAID","all-trans retinoic acid induced differentiation factor","1"
"LCOR","84458","LCOR","ligand dependent nuclear receptor corepressor","1"
"BDNF-AS","497258","BDNF-AS","BDNF antisense RNA","1"
"MKRN2","23609","MKRN2","makorin ring finger protein 2","1"
"MRPS2","51116","MRPS2","mitochondrial ribosomal protein S2","1"
"RAB11FIP4","84440","RAB11FIP4","RAB11 family interacting protein 4","1"
"MBNL2","10150","MBNL2","muscleblind like splicing regulator 2","1"
"NSMCE2","286053","NSMCE2","""NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase""","1"
"STX1A","6804","STX1A","syntaxin 1A","1"
"UQCC3","790955","UQCC3","ubiquinol-cytochrome c reductase complex assembly factor 3","1"
"RNF6","6049","RNF6","ring finger protein 6","1"
"WDR53","348793","WDR53","WD repeat domain 53","1"
"OSTC","58505","OSTC","oligosaccharyltransferase complex non-catalytic subunit","1"
"ZDHHC1","29800","ZDHHC1","zinc finger DHHC-type containing 1","1"
"DIRAS2","54769","DIRAS2","DIRAS family GTPase 2","1"
"NCKAP5-AS1","101928185","NCKAP5-AS1","NCKAP5 antisense RNA 1","1"
"FABP7","2173","FABP7","fatty acid binding protein 7","1"
"RAB1B","81876","RAB1B","""RAB1B, member RAS oncogene family""","1"
"FAM13A","10144","FAM13A","family with sequence similarity 13 member A","1"
"MAD2L1BP","9587","MAD2L1BP","MAD2L1 binding protein","1"
"RRM2B","50484","RRM2B","ribonucleotide reductase regulatory TP53 inducible subunit M2B","1"
"LASP1","3927","LASP1","LIM and SH3 protein 1","1"
"TSPYL5","85453","TSPYL5","TSPY like 5","1"
"KCND2","3751","KCND2","potassium voltage-gated channel subfamily D member 2","1"
"RHBDD2","57414","RHBDD2","rhomboid domain containing 2","1"
"SLCO1B1","10599","SLCO1B1","solute carrier organic anion transporter family member 1B1","1"
"FBXO33","254170","FBXO33","F-box protein 33","1"
"MAP3K2-DT","100506922","MAP3K2-DT","MAP3K2 divergent transcript","1"
"PRKG1","5592","PRKG1","protein kinase cGMP-dependent 1","1"
"IL1RL2","8808","IL1RL2","interleukin 1 receptor like 2","1"
"DOCK3","1795","DOCK3","dedicator of cytokinesis 3","1"
"TSTA3","7264","TSTA3","tissue specific transplantation antigen P35B","1"
"TMEM14A","28978","TMEM14A","transmembrane protein 14A","1"
"EBAG9","9166","EBAG9","estrogen receptor binding site associated antigen 9","1"
"SYBU","55638","SYBU","syntabulin","1"
"PABPC1L2A","340529","PABPC1L2A","poly(A) binding protein cytoplasmic 1 like 2A","1"
"RASA1","5921","RASA1","RAS p21 protein activator 1","1"
"HSPE1","3336","HSPE1","heat shock protein family E (Hsp10) member 1","1"
"FCF1","51077","FCF1","FCF1 rRNA-processing protein","1"
"PLD5","200150","PLD5","phospholipase D family member 5","1"
"XAB2","56949","XAB2","XPA binding protein 2","1"
"PRORP","9692","PRORP","protein only RNase P catalytic subunit","1"
"KRTAP5-7","440050","KRTAP5-7","keratin associated protein 5-7","1"
"DCC","1630","DCC","DCC netrin 1 receptor","1"
"NEXMIF","340533","NEXMIF","neurite extension and migration factor","1"
"LNP1","348801","LNP1","leukemia NUP98 fusion partner 1","1"
"OLMALINC","90271","OLMALINC","oligodendrocyte maturation-associated long intergenic non-coding RNA","1"
"CAMKMT","79823","CAMKMT","calmodulin-lysine N-methyltransferase","1"
"NCALD","83988","NCALD","neurocalcin delta","1"
"METTL25","84190","METTL25","methyltransferase like 25","1"
"BOLA2B","654483","BOLA2B","bolA family member 2B","1"
"RPS6","6194","RPS6","ribosomal protein S6","1"
"RPL37A","6168","RPL37A","ribosomal protein L37a","1"
"GLB1","2720","GLB1","galactosidase beta 1","1"
"ZBTB22","9278","ZBTB22","zinc finger and BTB domain containing 22","1"
"MIR34AHG","106614088","MIR34AHG","MIR34A host gene","1"
"LIPT2","387787","LIPT2","lipoyl(octanoyl) transferase 2","1"
"LOH12CR2","503693","LOH12CR2","""loss of heterozygosity on chromosome 12, region 2""","1"
"TMEM50A","23585","TMEM50A","transmembrane protein 50A","1"
"TPK1","27010","TPK1","thiamin pyrophosphokinase 1","1"
"CXCR4","7852","CXCR4","C-X-C motif chemokine receptor 4","1"
"SNHG14","104472715","SNHG14","small nucleolar RNA host gene 14","1"
"ZAP70","7535","ZAP70","zeta chain of T cell receptor associated protein kinase 70","1"
"RPTOR","57521","RPTOR","regulatory associated protein of MTOR complex 1","1"
"TMOD2","29767","TMOD2","tropomodulin 2","1"
"PTK2","5747","PTK2","protein tyrosine kinase 2","1"
"C11orf71","54494","C11orf71","chromosome 11 open reading frame 71","1"
"IL17RE","132014","IL17RE","interleukin 17 receptor E","1"
"SNX5","27131","SNX5","sorting nexin 5","1"
"CABLES2","81928","CABLES2","Cdk5 and Abl enzyme substrate 2","1"
"NUDT6","11162","NUDT6","nudix hydrolase 6","1"
"POLD4","57804","POLD4","""DNA polymerase delta 4, accessory subunit""","1"
"KRT5","3852","KRT5","keratin 5","1"
"MYCNOS","10408","MYCNOS","MYCN opposite strand","1"
"RUVBL2","10856","RUVBL2","RuvB like AAA ATPase 2","1"
"RAMAC","83640","RAMAC","RNA guanine-7 methyltransferase activating subunit","1"
"MTX2","10651","MTX2","metaxin 2","1"
"RPL23A","6147","RPL23A","ribosomal protein L23a","1"
"EEF2K","29904","EEF2K","eukaryotic elongation factor 2 kinase","1"
"LYST","1130","LYST","lysosomal trafficking regulator","1"
"LDB2","9079","LDB2","LIM domain binding 2","1"
"CARD11","84433","CARD11","caspase recruitment domain family member 11","1"
"PGRMC1","10857","PGRMC1","progesterone receptor membrane component 1","1"
"STUB1","10273","STUB1","STIP1 homology and U-box containing protein 1","1"
"SIPA1L1","26037","SIPA1L1","signal induced proliferation associated 1 like 1","1"
"AFF1","4299","AFF1","AF4/FMR2 family member 1","1"
"NPSR1-AS1","404744","NPSR1-AS1","NPSR1 antisense RNA 1","1"
"MED19","219541","MED19","mediator complex subunit 19","1"
"TASOR2","54906","TASOR2","transcription activation suppressor family member 2","1"
"IGSF3","3321","IGSF3","immunoglobulin superfamily member 3","1"
"TCTN3","26123","TCTN3","tectonic family member 3","1"
"GNG4","2786","GNG4","G protein subunit gamma 4","1"
"RBMS1","5937","RBMS1","RNA binding motif single stranded interacting protein 1","1"
"FAM200B","285550","FAM200B","family with sequence similarity 200 member B","1"
"GYPA","2993","GYPA","glycophorin A (MNS blood group)","1"
"GADD45A","1647","GADD45A","growth arrest and DNA damage inducible alpha","1"
"ZBTB44-DT","646383","ZBTB44-DT","ZBTB44 divergent transcript","1"
"CCT3","7203","CCT3","chaperonin containing TCP1 subunit 3","1"
"VAPB","9217","VAPB","VAMP associated protein B and C","1"
"KLHL23","151230","KLHL23","kelch like family member 23","1"
"MAP3K4","4216","MAP3K4","mitogen-activated protein kinase kinase kinase 4","1"
"TSC22D1","8848","TSC22D1","TSC22 domain family member 1","1"
"YJEFN3","374887","YJEFN3","YjeF N-terminal domain containing 3","1"
"SOAT1","6646","SOAT1","sterol O-acyltransferase 1","1"
"THYN1","29087","THYN1","thymocyte nuclear protein 1","1"
"ORC6","23594","ORC6","origin recognition complex subunit 6","1"
"ENDOV","284131","ENDOV","endonuclease V","1"
"CHML","1122","CHML","CHM like Rab escort protein","1"
"MRPS34","65993","MRPS34","mitochondrial ribosomal protein S34","1"
"COPG1","22820","COPG1","COPI coat complex subunit gamma 1","1"
"PSTPIP1","9051","PSTPIP1","proline-serine-threonine phosphatase interacting protein 1","1"
"SCO1","6341","SCO1","synthesis of cytochrome C oxidase 1","1"
"RSPH3","83861","RSPH3","radial spoke head 3","1"
"VPS13A","23230","VPS13A","vacuolar protein sorting 13 homolog A","1"
"GLI1","2735","GLI1","GLI family zinc finger 1","1"
"COPS7B","64708","COPS7B","COP9 signalosome subunit 7B","1"
"NFKBIA","4792","NFKBIA","NFKB inhibitor alpha","1"
"CACNA1C","775","CACNA1C","calcium voltage-gated channel subunit alpha1 C","1"
"PKN2","5586","PKN2","protein kinase N2","1"
"ZNF324B","388569","ZNF324B","zinc finger protein 324B","1"
"GNL1","2794","GNL1","G protein nucleolar 1 (putative)","1"
"ABCC12","94160","ABCC12","ATP binding cassette subfamily C member 12","1"
"F11","2160","F11","coagulation factor XI","1"
"VMA21","203547","VMA21","vacuolar ATPase assembly factor VMA21","1"
"TMCC1","23023","TMCC1","transmembrane and coiled-coil domain family 1","1"
"NPB","256933","NPB","neuropeptide B","1"
"CDC42BPA","8476","CDC42BPA","CDC42 binding protein kinase alpha","1"
"RRP9","9136","RRP9","""ribosomal RNA processing 9, U3 small nucleolar RNA binding protein""","1"
"MRTFA","57591","MRTFA","myocardin related transcription factor A","1"
"MED11","400569","MED11","mediator complex subunit 11","1"
"CHMP2A","27243","CHMP2A","charged multivesicular body protein 2A","1"
"ARL17A","51326","ARL17A","ADP ribosylation factor like GTPase 17A","1"
"ARX","170302","ARX","aristaless related homeobox","1"
"SCGB2B2","284402","SCGB2B2","secretoglobin family 2B member 2","1"
"L29074.1","NA","NA","NA","0"
"SDCCAG8","10806","SDCCAG8","serologically defined colon cancer antigen 8","1"
"ST7","7982","ST7","suppression of tumorigenicity 7","1"
"SORT1","6272","SORT1","sortilin 1","1"
"TRAPPC6A","79090","TRAPPC6A","trafficking protein particle complex 6A","1"
"KCTD8","386617","KCTD8","potassium channel tetramerization domain containing 8","1"
"RNF40","9810","RNF40","ring finger protein 40","1"
"EEF2","1938","EEF2","eukaryotic translation elongation factor 2","1"
"GGCT","79017","GGCT","gamma-glutamylcyclotransferase","1"
"NUBPL","80224","NUBPL","nucleotide binding protein like","1"
"TMEM205","374882","TMEM205","transmembrane protein 205","1"
"SLC25A19","60386","SLC25A19","solute carrier family 25 member 19","1"
"SCAPER","49855","SCAPER","S-phase cyclin A associated protein in the ER","1"
"RANGRF","29098","RANGRF","RAN guanine nucleotide release factor","1"
"SS18L2","51188","SS18L2","SS18 like 2","1"
"PIK3C2B","5287","PIK3C2B","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta","1"
"RNF10","9921","RNF10","ring finger protein 10","1"
"CC2D1A","54862","CC2D1A","coiled-coil and C2 domain containing 1A","1"
"AMER1","139285","AMER1","APC membrane recruitment protein 1","1"
"ARCN1","372","ARCN1","archain 1","1"
"TMEM221","100130519","TMEM221","transmembrane protein 221","1"
"FAM174C","55009","FAM174C","family with sequence similarity 174 member C","1"
"GCAT","23464","GCAT","glycine C-acetyltransferase","1"
"ANGPT1","284","ANGPT1","angiopoietin 1","1"
"GOSR2","9570","GOSR2","golgi SNAP receptor complex member 2","1"
"HTATSF1","27336","HTATSF1","HIV-1 Tat specific factor 1","1"
"CACYBP","27101","CACYBP","calcyclin binding protein","1"
"ATOH7","220202","ATOH7","atonal bHLH transcription factor 7","1"
"NAPB","63908","NAPB","NSF attachment protein beta","1"
"TARID","100507308","TARID","TCF21 antisense RNA inducing promoter demethylation","1"
"TMEM242","729515","TMEM242","transmembrane protein 242","1"
"FSCN1","6624","FSCN1","fascin actin-bundling protein 1","1"
"RFK","55312","RFK","riboflavin kinase","1"
"ZNF845","91664","ZNF845","zinc finger protein 845","1"
"ANXA4","307","ANXA4","annexin A4","1"
"ARHGAP5-AS1","84837","ARHGAP5-AS1","ARHGAP5 antisense RNA 1 (head to head)","1"
"CNPPD1","27013","CNPPD1","cyclin Pas1/PHO80 domain containing 1","1"
"DSCC1","79075","DSCC1","DNA replication and sister chromatid cohesion 1","1"
"COG5","10466","COG5","component of oligomeric golgi complex 5","1"
"MSRA","4482","MSRA","methionine sulfoxide reductase A","1"
"COL5A1","1289","COL5A1","collagen type V alpha 1 chain","1"
"N4BP2","55728","N4BP2","NEDD4 binding protein 2","1"
"ADAMTS16","170690","ADAMTS16","ADAM metallopeptidase with thrombospondin type 1 motif 16","1"
"GTPBP4","23560","GTPBP4","GTP binding protein 4","1"
"PEA15","8682","PEA15","proliferation and apoptosis adaptor protein 15","1"
"RAP1GAP2","23108","RAP1GAP2","RAP1 GTPase activating protein 2","1"
"MIR7-3HG","284424","MIR7-3HG","MIR7-3 host gene","1"
"FRG1","2483","FRG1","FSHD region gene 1","1"
"MORN4","118812","MORN4","MORN repeat containing 4","1"
"CDK18","5129","CDK18","cyclin dependent kinase 18","1"
"TTC9C","283237","TTC9C","tetratricopeptide repeat domain 9C","1"
"GRPEL2","134266","GRPEL2","","1"
"ZNF582-AS1","386758","ZNF582-AS1","ZNF582 antisense RNA 1 (head to head)","1"
"SEMA7A","8482","SEMA7A","semaphorin 7A (John Milton Hagen blood group)","1"
"MIGA1","374986","MIGA1","mitoguardin 1","1"
"MIR4458HG","100505738","MIR4458HG","MIR4458 host gene","1"
"GDPGP1","390637","GDPGP1","GDP-D-glucose phosphorylase 1","1"
"ISOC2","79763","ISOC2","isochorismatase domain containing 2","1"
"SATB2-AS1","150538","SATB2-AS1","SATB2 antisense RNA 1","1"
"EDIL3","10085","EDIL3","EGF like repeats and discoidin domains 3","1"
"OGA","10724","OGA","O-GlcNAcase","1"
"CNTNAP2","26047","CNTNAP2","contactin associated protein 2","1"
"PPP1R9A","55607","PPP1R9A","protein phosphatase 1 regulatory subunit 9A","1"
"OR7C1","26664","OR7C1","olfactory receptor family 7 subfamily C member 1","1"
"NXT1","29107","NXT1","nuclear transport factor 2 like export factor 1","1"
"PLPPR4","9890","PLPPR4","phospholipid phosphatase related 4","1"
"ENDOG","2021","ENDOG","endonuclease G","1"
"YTHDC2","64848","YTHDC2","YTH domain containing 2","1"
"TPP1","1200","TPP1","tripeptidyl peptidase 1","1"
"NPY1R","4886","NPY1R","neuropeptide Y receptor Y1","1"
"ARID2","196528","ARID2","AT-rich interaction domain 2","1"
"SUPT3H","8464","SUPT3H","""SPT3 homolog, SAGA and STAGA complex component""","1"
"VSNL1","7447","VSNL1","visinin like 1","1"
"PENK","5179","PENK","proenkephalin","1"
"CNTNAP4","85445","CNTNAP4","contactin associated protein family member 4","1"
"EXOSC10-AS1","105376736","EXOSC10-AS1","EXOSC10 antisense RNA 1","1"
"HDGF","3068","HDGF","heparin binding growth factor","1"
"DNAAF5","54919","DNAAF5","dynein axonemal assembly factor 5","1"
"NDUFV3","4731","NDUFV3","NADH:ubiquinone oxidoreductase subunit V3","1"
"SYNGR1","9145","SYNGR1","synaptogyrin 1","1"
"RBBP5","5929","RBBP5","""RB binding protein 5, histone lysine methyltransferase complex subunit""","1"
"SETDB2","83852","SETDB2","SET domain bifurcated histone lysine methyltransferase 2","1"
"COMMD6","170622","COMMD6","COMM domain containing 6","1"
"ANXA8","653145","ANXA8","annexin A8","1"
"HIPK1-AS1","101928846","HIPK1-AS1","HIPK1 antisense RNA 1","1"
"SSBP2","23635","SSBP2","single stranded DNA binding protein 2","1"
"PSMA2","5683","PSMA2","proteasome 20S subunit alpha 2","1"
"CNRIP1","25927","CNRIP1","cannabinoid receptor interacting protein 1","1"
"PDE6H","5149","PDE6H","phosphodiesterase 6H","1"
"PDSS2","57107","PDSS2","decaprenyl diphosphate synthase subunit 2","1"
"AF279873.3","NA","NA","NA","0"
"RP9","6100","RP9","RP9 pre-mRNA splicing factor","1"
"SLC35C1","55343","SLC35C1","solute carrier family 35 member C1","1"
"DUSP1","1843","DUSP1","dual specificity phosphatase 1","1"
"C4orf36","132989","C4orf36","chromosome 4 open reading frame 36","1"
"LIN7B","64130","LIN7B","""lin-7 homolog B, crumbs cell polarity complex component""","1"
"PGAP2","27315","PGAP2","post-GPI attachment to proteins 2","1"
"SMYD5","10322","SMYD5","SMYD family member 5","1"
"NDUFA6-DT","100132273","NDUFA6-DT","NDUFA6 divergent transcript","1"
"MPP4","58538","MPP4","membrane palmitoylated protein 4","1"
"TAF11","6882","TAF11","TATA-box binding protein associated factor 11","1"
"PSMD4","5710","PSMD4","""proteasome 26S subunit, non-ATPase 4""","1"
"ZNF575","284346","ZNF575","zinc finger protein 575","1"
"NIF3L1","60491","NIF3L1","NGG1 interacting factor 3 like 1","1"
"PSMB3","5691","PSMB3","proteasome 20S subunit beta 3","1"
"RBM39","9584","RBM39","RNA binding motif protein 39","1"
"ARID3B","10620","ARID3B","AT-rich interaction domain 3B","1"
"PRICKLE2","166336","PRICKLE2","prickle planar cell polarity protein 2","1"
"UCHL1","7345","UCHL1","ubiquitin C-terminal hydrolase L1","1"
"KLHL26","55295","KLHL26","kelch like family member 26","1"
"PLEKHA8","84725","PLEKHA8","pleckstrin homology domain containing A8","1"
"PCMT1","5110","PCMT1","protein-L-isoaspartate (D-aspartate) O-methyltransferase","1"
"PTPN6","5777","PTPN6","protein tyrosine phosphatase non-receptor type 6","1"
"CRH","1392","CRH","corticotropin releasing hormone","1"
"HSPB6","126393","HSPB6","heat shock protein family B (small) member 6","1"
"RNASEH1","246243","RNASEH1","ribonuclease H1","1"
"DNAJC5G","285126","DNAJC5G","DnaJ heat shock protein family (Hsp40) member C5 gamma","1"
"LEPROTL1","23484","LEPROTL1","leptin receptor overlapping transcript like 1","1"
"HEATR5A","25938","HEATR5A","HEAT repeat containing 5A","1"
"UBE2I","7329","UBE2I","ubiquitin conjugating enzyme E2 I","1"
"DIRAS3","9077","DIRAS3","DIRAS family GTPase 3","1"
"TTC17","55761","TTC17","tetratricopeptide repeat domain 17","1"
"TNRC6A","27327","TNRC6A","trinucleotide repeat containing adaptor 6A","1"
"HIST2H3PS2","NA","NA","NA","0"
"PLAG1","5324","PLAG1","PLAG1 zinc finger","1"
