"Query","Entrez","Symbol","Name","Comment"
"DMRTC1","63947","DMRTC1","DMRT like family C1","1"
"ABCA9-AS1","104355297","ABCA9-AS1","ABCA9 antisense RNA 1","1"
"POLR1C","9533","POLR1C","RNA polymerase I and III subunit C","1"
"CERS6-AS1","100861402","CERS6-AS1","CERS6 antisense RNA 1","1"
"PLN","5350","PLN","phospholamban","1"
"FAM86C1","55199","FAM86C1","family with sequence similarity 86 member C1","1"
"LAG3","3902","LAG3","lymphocyte activating 3","1"
"Z99289.1","NA","NA","NA","0"
"Z97989.1","NA","NA","NA","0"
"TRIM77","390231","TRIM77","tripartite motif containing 77","1"
"SPDYE3","441272","SPDYE3","speedy/RINGO cell cycle regulator family member E3","1"
"PARTICL","100630918","PARTICL","promoter of MAT2A antisense radiation-induced circulating long non-coding RNA","1"
"SHANK2-AS1","100874198","SHANK2-AS1","SHANK2 antisense RNA 1","1"
"DNAH11","8701","DNAH11","dynein axonemal heavy chain 11","1"
"Z99758.1","NA","NA","NA","0"
"CALHM6","441168","CALHM6","calcium homeostasis modulator family member 6","1"
"KCNAB1-AS1","100874084","KCNAB1-AS1","KCNAB1 antisense RNA 1","1"
"FGF12-AS2","100873987","FGF12-AS2","FGF12 antisense RNA 2","1"
"DUSP2","1844","DUSP2","dual specificity phosphatase 2","1"
"MSH5","4439","MSH5","mutS homolog 5","1"
"SLC51A","200931","SLC51A","solute carrier family 51 subunit alpha","1"
"SELENOV","348303","SELENOV","selenoprotein V","1"
"TRPC5OS","100329135","TRPC5OS","TRPC5 opposite strand","1"
"PCCA-AS1","100885777","PCCA-AS1","PCCA antisense RNA 1","1"
"ITPK1-AS1","319085","ITPK1-AS1","ITPK1 antisense RNA 1","1"
"PKP3","11187","PKP3","plakophilin 3","1"
"DOK7","285489","DOK7","docking protein 7","1"
"STAG3","10734","STAG3","stromal antigen 3","1"
"SLC22A24","283238","SLC22A24","solute carrier family 22 member 24","1"
"CCDC84-DT","107984396","CCDC84-DT","CCDC84 divergent transcript","1"
"PRSS48","345062","PRSS48","serine protease 48","1"
"CCNI2","645121","CCNI2","cyclin I family member 2","1"
"DAB1-AS1","101926890","DAB1-AS1","DAB1 antisense RNA 1","1"
"AF111169.3","NA","NA","NA","0"
"PRLHR","2834","PRLHR","prolactin releasing hormone receptor","1"
"CHAC2","494143","CHAC2","ChaC cation transport regulator homolog 2","1"
"CHRDL2","25884","CHRDL2","chordin like 2","1"
"TSPO","706","TSPO","translocator protein","1"
"RNF212B","100507650","RNF212B","ring finger protein 212B","1"
"IGSF5","150084","IGSF5","immunoglobulin superfamily member 5","1"
"ZC3HAV1L","92092","ZC3HAV1L","""zinc finger CCCH-type containing, antiviral 1 like""","1"
"RALY-AS1","101926888","RALY-AS1","RALY antisense RNA 1","1"
"C2orf15","150590","C2orf15","chromosome 2 open reading frame 15","1"
"RTL9","57529","RTL9","retrotransposon Gag like 9","1"
"CALML3-AS1","100132159","CALML3-AS1","CALML3 antisense RNA 1","1"
"SIDT1-AS1","NA","NA","NA","0"
"FILIP1L","11259","FILIP1L","filamin A interacting protein 1 like","1"
"RAET1E","135250","RAET1E","retinoic acid early transcript 1E","1"
"MUC12","10071","MUC12","""mucin 12, cell surface associated""","1"
"Z99127.1","NA","NA","NA","0"
"AF287957.1","NA","NA","NA","0"
"TNFRSF1A","7132","TNFRSF1A","TNF receptor superfamily member 1A","1"
"CDK2","1017","CDK2","cyclin dependent kinase 2","1"
"IGFBP5","3488","IGFBP5","insulin like growth factor binding protein 5","1"
"IL5","3567","IL5","interleukin 5","1"
"TH2LCRR","101927761","TH2LCRR","T helper type 2 locus control region associated RNA","1"
"KAZN-AS1","105376762","KAZN-AS1","KAZN antisense RNA 1","1"
"SNAP25-AS1","100131208","SNAP25-AS1","SNAP25 antisense RNA 1","1"
"MSC","9242","MSC","musculin","1"
"DBNDD2","55861","DBNDD2","dysbindin domain containing 2","1"
"ARHGAP26-AS1","100874239","ARHGAP26-AS1","ARHGAP26 antisense RNA 1","1"
"SRPX","8406","SRPX","sushi repeat containing protein X-linked","1"
"OXGR1","27199","OXGR1","oxoglutarate receptor 1","1"
"PRDM12","59335","PRDM12","PR/SET domain 12","1"
"FAM217A","222826","FAM217A","family with sequence similarity 217 member A","1"
"SAXO1","158297","SAXO1","stabilizer of axonemal microtubules 1","1"
"PPEF2","5470","PPEF2","protein phosphatase with EF-hand domain 2","1"
"TTC34","100287898","TTC34","tetratricopeptide repeat domain 34","1"
"CATIP","375307","CATIP","ciliogenesis associated TTC17 interacting protein","1"
"GACAT2","100287082","GACAT2","gastric cancer associated transcript 2","1"
"COL13A1","1305","COL13A1","collagen type XIII alpha 1 chain","1"
"ETV4","2118","ETV4","ETS variant transcription factor 4","1"
"CEBPA-DT","80054","CEBPA-DT","CEBPA divergent transcript","1"
"WWC3-AS1","NA","NA","NA","0"
"GALNT5","11227","GALNT5","polypeptide N-acetylgalactosaminyltransferase 5","1"
"PYCR1","5831","PYCR1","pyrroline-5-carboxylate reductase 1","1"
"ZNF385D-AS2","100874221","ZNF385D-AS2","ZNF385D antisense RNA 2","1"
"ZBTB32","27033","ZBTB32","zinc finger and BTB domain containing 32","1"
"Z82217.1","NA","NA","NA","0"
"CADM2-AS1","NA","NA","NA","0"
"RPEL1","729020","RPEL1","ribulose-5-phosphate-3-epimerase like 1","1"
"LCP2","3937","LCP2","lymphocyte cytosolic protein 2","1"
"SLC8A1-AS1","100128590","SLC8A1-AS1","SLC8A1 antisense RNA 1","1"
"ST7-AS2","93654","ST7-AS2","ST7 antisense RNA 2","1"
"SPATA21","374955","SPATA21","spermatogenesis associated 21","1"
"MYC","4609","MYC","""MYC proto-oncogene, bHLH transcription factor""","1"
"KIT","3815","KIT","""KIT proto-oncogene, receptor tyrosine kinase""","1"
"ABCB11","8647","ABCB11","ATP binding cassette subfamily B member 11","1"
"OPN1SW","611","OPN1SW","""opsin 1, short wave sensitive""","1"
"C1QL2","165257","C1QL2","complement C1q like 2","1"
"F7","2155","F7","coagulation factor VII","1"
"PRICKLE2-AS3","100874243","PRICKLE2-AS3","PRICKLE2 antisense RNA 3","1"
"FNDC9","408263","FNDC9","fibronectin type III domain containing 9","1"
"OPCML-IT1","NA","NA","NA","0"
"PRELP","5549","PRELP","proline and arginine rich end leucine rich repeat protein","1"
"A2ML1-AS1","NA","NA","NA","0"
"MYO16-AS1","100885782","MYO16-AS1","MYO16 antisense RNA 1","1"
"SYNGAP1-AS1","NA","NA","NA","0"
"Z99496.2","NA","NA","NA","0"
"SLC38A2","54407","SLC38A2","solute carrier family 38 member 2","1"
"CYYR1-AS1","100996571","CYYR1-AS1","cysteine and tyrosine rich 1 antisense RNA 1","1"
"PRMT5-AS1","100505758","PRMT5-AS1","PRMT5 antisense RNA 1","1"
"MMP25","64386","MMP25","matrix metallopeptidase 25","1"
"VWA8-AS1","100507240","VWA8-AS1","VWA8 antisense RNA 1 (head to head)","1"
"PCDH18","54510","PCDH18","protocadherin 18","1"
"RPRM","56475","RPRM","""reprimo, TP53 dependent G2 arrest mediator homolog""","1"
"CRHBP","1393","CRHBP","corticotropin releasing hormone binding protein","1"
"DNMBP-AS1","100188954","DNMBP-AS1","DNMBP antisense RNA 1","1"
"Z95115.2","NA","NA","NA","0"
"C2","717","C2","complement C2","1"
"RUNX1","861","RUNX1","RUNX family transcription factor 1","1"
"RGL4","266747","RGL4","ral guanine nucleotide dissociation stimulator like 4","1"
"INTS9-AS1","NA","NA","NA","0"
"VMAC","400673","VMAC","vimentin type intermediate filament associated coiled-coil protein","1"
"MYCNOS","10408","MYCNOS","MYCN opposite strand","1"
"PNOC","5368","PNOC","prepronociceptin","1"
"CENPVL3","347549","CENPVL3","centromere protein V like 3","1"
"AF067845.2","NA","NA","NA","0"
"GPR18","2841","GPR18","G protein-coupled receptor 18","1"
"NECTIN1-AS1","105369525","NECTIN1-AS1","NECTIN1 antisense RNA 1","1"
"NEDD4","4734","NEDD4","NEDD4 E3 ubiquitin protein ligase","1"
"AF127936.2","NA","NA","NA","0"
"EDRF1-AS1","101927983","EDRF1-AS1","EDRF1 antisense RNA 1","1"
"SRGAP3-AS2","101927416","SRGAP3-AS2","SRGAP3 antisense RNA 2","1"
"PLSCR2","57047","PLSCR2","phospholipid scramblase 2","1"
"ZNRD2","10534","ZNRD2","zinc ribbon domain containing 2","1"
"CTBP1-AS","285463","CTBP1-AS","CTBP1 antisense RNA","1"
"NTRK1","4914","NTRK1","neurotrophic receptor tyrosine kinase 1","1"
"MIR924HG","647946","MIR924HG","MIR924 host gene","1"
"TMC4","147798","TMC4","transmembrane channel like 4","1"
"CXCL14","9547","CXCL14","C-X-C motif chemokine ligand 14","1"
"CNTN4-AS2","100873976","CNTN4-AS2","CNTN4 antisense RNA 2","1"
"DLGAP1-AS5","284215","DLGAP1-AS5","DLGAP1 antisense RNA 5","1"
"NEK5","341676","NEK5","NIMA related kinase 5","1"
"ALDH1A2","8854","ALDH1A2","aldehyde dehydrogenase 1 family member A2","1"
"ZNF600","162966","ZNF600","zinc finger protein 600","1"
"RGPD4","285190","RGPD4","RANBP2 like and GRIP domain containing 4","1"
"NEBL-AS1","100128511","NEBL-AS1","NEBL antisense RNA 1","1"
"PEX5L-AS2","101928790","PEX5L-AS2","PEX5L antisense RNA 2","1"
"EFCAB8","388795","EFCAB8","EF-hand calcium binding domain 8","1"
"TERB1","283847","TERB1","telomere repeat binding bouquet formation protein 1","1"
"BICDL2","146439","BICDL2","BICD family like cargo adaptor 2","1"
"MYO1H","283446","MYO1H","myosin IH","1"
"PCDH9-AS1","NA","NA","NA","0"
"KCNJ13","3769","KCNJ13","potassium inwardly rectifying channel subfamily J member 13","1"
"CEACAM8","1088","CEACAM8","CEA cell adhesion molecule 8","1"
"ERFE","151176","ERFE","erythroferrone","1"
"LINGO3","645191","LINGO3","leucine rich repeat and Ig domain containing 3","1"
"MMP21","118856","MMP21","matrix metallopeptidase 21","1"
"MSTN","2660","MSTN","myostatin","1"
"GRM7-AS1","100873937","GRM7-AS1","GRM7 antisense RNA 1","1"
"DNAJB4","11080","DNAJB4","DnaJ heat shock protein family (Hsp40) member B4","1"
"APOLD1","81575","APOLD1","apolipoprotein L domain containing 1","1"
"PRSS54","221191","PRSS54","serine protease 54","1"
"PDZRN4","29951","PDZRN4","PDZ domain containing ring finger 4","1"
"APOBEC4","403314","APOBEC4","apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4","1"
"RPA3","6119","RPA3","replication protein A3","1"
"NGF-AS1","112840934","NGF-AS1","NGF antisense RNA 1","1"
"DIO3","1735","DIO3","iodothyronine deiodinase 3","1"
"TMPRSS9","360200","TMPRSS9","transmembrane serine protease 9","1"
"SCUBE3","222663","SCUBE3","""signal peptide, CUB domain and EGF like domain containing 3""","1"
"DGAT2L6","347516","DGAT2L6","diacylglycerol O-acyltransferase 2 like 6","1"
"RASL11B","65997","RASL11B","RAS like family 11 member B","1"
"ATP5MGL","267020","ATP5MGL","ATP synthase membrane subunit g like","1"
"PKN3","29941","PKN3","protein kinase N3","1"
"NAA80","24142","NAA80","""N-alpha-acetyltransferase 80, NatH catalytic subunit""","1"
"AP4B1-AS1","100287722","AP4B1-AS1","AP4B1 antisense RNA 1","1"
"MCF2L-AS1","100289410","MCF2L-AS1","MCF2L antisense RNA 1","1"
"STARD13-AS","100874241","STARD13-AS","STARD13 antisense RNA","1"
"ZMYM4-AS1","100861513","ZMYM4-AS1","ZMYM4 antisense RNA 1","1"
"CNFN","84518","CNFN","cornifelin","1"
"IFIT1","3434","IFIT1","interferon induced protein with tetratricopeptide repeats 1","1"
"CARNMT1-AS1","101927380","CARNMT1-AS1","CARNMT1 antisense RNA 1","1"
"MZF1-AS1","100131691","MZF1-AS1","MZF1 antisense RNA 1","1"
"HIST2H2BE","NA","NA","NA","0"
"UNC5B-AS1","728978","UNC5B-AS1","UNC5B antisense RNA 1","1"
"PFN4","375189","PFN4","profilin family member 4","1"
"ITGA8","8516","ITGA8","integrin subunit alpha 8","1"
"MAL2-AS1","105375726","MAL2-AS1","MAL2 antisense RNA 1","1"
"DIAPH2-AS1","10824","DIAPH2-AS1","DIAPH2 antisense RNA 1","1"
"DGUOK-AS1","100874048","DGUOK-AS1","DGUOK antisense RNA 1","1"
"CHAC1","79094","CHAC1","ChaC glutathione specific gamma-glutamylcyclotransferase 1","1"
"MYCBP2-AS1","100874212","MYCBP2-AS1","MYCBP2 antisense RNA 1","1"
"ANKRD18B","441459","ANKRD18B","ankyrin repeat domain 18B","1"
"PEX5L-AS1","NA","NA","NA","0"
"KLK7","5650","KLK7","kallikrein related peptidase 7","1"
"SYCP2L","221711","SYCP2L","synaptonemal complex protein 2 like","1"
"UCKL1-AS1","100113386","UCKL1-AS1","UCKL1 antisense RNA 1","1"
"PECAM1","5175","PECAM1","platelet and endothelial cell adhesion molecule 1","1"
"TAS2R8","50836","TAS2R8","taste 2 receptor member 8","1"
"CXCL17","284340","CXCL17","C-X-C motif chemokine ligand 17","1"
"SLC26A5","375611","SLC26A5","solute carrier family 26 member 5","1"
"TTC21B-AS1","100506134","TTC21B-AS1","TTC21B antisense RNA 1","1"
"PKD2L2","27039","PKD2L2","""polycystin 2 like 2, transient receptor potential cation channel""","1"
"DSCAM-AS1","100506492","DSCAM-AS1","DSCAM antisense RNA 1","1"
"ARHGEF38","54848","ARHGEF38","Rho guanine nucleotide exchange factor 38","1"
"DLGAP1-AS2","84777","DLGAP1-AS2","DLGAP1 antisense RNA 2","1"
"PCAT18","728606","PCAT18","prostate cancer associated transcript 18","1"
"KCTD4","386618","KCTD4","potassium channel tetramerization domain containing 4","1"
"PDE6B","5158","PDE6B","phosphodiesterase 6B","1"
"TAC3","6866","TAC3","tachykinin precursor 3","1"
"S100A7","6278","S100A7","S100 calcium binding protein A7","1"
"PPP1R17","10842","PPP1R17","protein phosphatase 1 regulatory subunit 17","1"
"CD300LF","146722","CD300LF","CD300 molecule like family member f","1"
"U73169.1","NA","NA","NA","0"
"ASCL5","647219","ASCL5","achaete-scute family bHLH transcription factor 5","1"
"GJB5","2709","GJB5","gap junction protein beta 5","1"
"CYP26A1","1592","CYP26A1","cytochrome P450 family 26 subfamily A member 1","1"
"NPY2R","4887","NPY2R","neuropeptide Y receptor Y2","1"
"ALG13-AS1","NA","NA","NA","0"
"CES4A","283848","CES4A","carboxylesterase 4A","1"
"SRGAP3-AS3","100288831","SRGAP3-AS3","SRGAP3 antisense RNA 3","1"
"PITPNA-AS1","100306951","PITPNA-AS1","PITPNA antisense RNA 1","1"
"REM2","161253","REM2","RRAD and GEM like GTPase 2","1"
"CRABP1","1381","CRABP1","cellular retinoic acid binding protein 1","1"
"ABCC11","85320","ABCC11","ATP binding cassette subfamily C member 11","1"
"SLFNL1-AS1","100507178","SLFNL1-AS1","SLFNL1 antisense RNA 1","1"
"NCK1-DT","101927597","NCK1-DT","NCK1 divergent transcript","1"
"MACROD2-AS1","100379174","MACROD2-AS1","MACROD2 antisense RNA 1","1"
"ALPK1","80216","ALPK1","alpha kinase 1","1"
"GPR3","2827","GPR3","G protein-coupled receptor 3","1"
"FSD2","123722","FSD2","fibronectin type III and SPRY domain containing 2","1"
"FP565260.6","NA","NA","NA","0"
"FAM85B","105379219","FAM85B","family with sequence similarity 85 member B","1"
"ZNF346-IT1","NA","NA","NA","0"
"TMEM255A","55026","TMEM255A","transmembrane protein 255A","1"
"FKBP2","2286","FKBP2","FKBP prolyl isomerase 2","1"
"DMRTC1B","728656","DMRTC1B","DMRT like family C1B","1"
"IFITM2","10581","IFITM2","interferon induced transmembrane protein 2","1"
"WDR86","349136","WDR86","WD repeat domain 86","1"
"GRASP","160622","GRASP","general receptor for phosphoinositides 1 associated scaffold protein","1"
"OOSP1","255649","OOSP1","oocyte secreted protein 1","1"
"CRLF3","51379","CRLF3","cytokine receptor like factor 3","1"
"AF279873.3","NA","NA","NA","0"
"C2orf16","84226","C2orf16","chromosome 2 open reading frame 16","1"
"HM13-IT1","NA","NA","NA","0"
"SRGAP2-AS1","100873165","SRGAP2-AS1","SRGAP2 antisense RNA 1","1"
"HSPB3","8988","HSPB3","heat shock protein family B (small) member 3","1"
"NUDT8","254552","NUDT8","nudix hydrolase 8","1"
"TRIP10","9322","TRIP10","thyroid hormone receptor interactor 10","1"
"GJD3","125111","GJD3","gap junction protein delta 3","1"
"ADAMTS2","9509","ADAMTS2","ADAM metallopeptidase with thrombospondin type 1 motif 2","1"
"FAM107A","11170","FAM107A","family with sequence similarity 107 member A","1"
"SLC23A1","9963","SLC23A1","solute carrier family 23 member 1","1"
"FGFR4","2264","FGFR4","fibroblast growth factor receptor 4","1"
"CR1L","1379","CR1L","complement C3b/C4b receptor 1 like","1"
"NOL4L-DT","149950","NOL4L-DT","NOL4L divergent transcript","1"
"B3GALT5","10317","B3GALT5","""beta-1,3-galactosyltransferase 5""","1"
"GPR39","2863","GPR39","G protein-coupled receptor 39","1"
"TCF4-AS1","105372127","TCF4-AS1","TCF4 antisense RNA 1","1"
"C9orf106","414318","C9orf106","chromosome 9 putative open reading frame 106","1"
"KCNQ5-AS1","100873997","KCNQ5-AS1","KCNQ5 antisense RNA 1","1"
"OGN","4969","OGN","osteoglycin","1"
"CDT1","81620","CDT1","chromatin licensing and DNA replication factor 1","1"
"IGSF11-AS1","100506765","IGSF11-AS1","IGSF11 antisense RNA 1","1"
"RNF148","378925","RNF148","ring finger protein 148","1"
"ITGA6-AS1","101929947","ITGA6-AS1","ITGA6 antisense RNA 1","1"
"AHSG","197","AHSG","alpha 2-HS glycoprotein","1"
"ECM2","1842","ECM2","extracellular matrix protein 2","1"
"C20orf203","284805","C20orf203","chromosome 20 open reading frame 203","1"
"GPR82","27197","GPR82","G protein-coupled receptor 82","1"
"ERFL","390937","ERFL","ETS repressor factor like","1"
"TRH","7200","TRH","thyrotropin releasing hormone","1"
"GAL","51083","GAL","galanin and GMAP prepropeptide","1"
"LRIG3","121227","LRIG3","leucine rich repeats and immunoglobulin like domains 3","1"
"P4HA3","283208","P4HA3","prolyl 4-hydroxylase subunit alpha 3","1"
"TTC36","143941","TTC36","tetratricopeptide repeat domain 36","1"
"GATD3B","102724023","GATD3B","glutamine amidotransferase like class 1 domain containing 3B","1"
"RAB40AL","282808","RAB40AL","RAB40A like","1"
"GRID2IP","392862","GRID2IP","Grid2 interacting protein","1"
"SEC14L4","284904","SEC14L4","SEC14 like lipid binding 4","1"
"ELF3-AS1","102723465","ELF3-AS1","ELF3 antisense RNA 1","1"
"ERICH6","131831","ERICH6","glutamate rich 6","1"
"IGFBP3","3486","IGFBP3","insulin like growth factor binding protein 3","1"
"U73166.1","NA","NA","NA","0"
"RASA2-IT1","NA","NA","NA","0"
"SCAT2","112935960","SCAT2","S-phase cancer associated transcript 2","1"
"C9orf131","138724","C9orf131","chromosome 9 open reading frame 131","1"
"ARID5A","10865","ARID5A","AT-rich interaction domain 5A","1"
"MKRN2OS","100129480","MKRN2OS","MKRN2 opposite strand","1"
"RERE-AS1","102724552","RERE-AS1","RERE antisense RNA 1","1"
"C6orf99","100130967","C6orf99","chromosome 6 open reading frame 99","1"
"U95743.1","NA","NA","NA","0"
"PAH","5053","PAH","phenylalanine hydroxylase","1"
"RRM2","6241","RRM2","ribonucleotide reductase regulatory subunit M2","1"
"EHMT2-AS1","NA","NA","NA","0"
"CFAP100","348807","CFAP100","cilia and flagella associated protein 100","1"
"PRR7-AS1","340037","PRR7-AS1","PRR7 antisense RNA 1","1"
"RAB25","57111","RAB25","""RAB25, member RAS oncogene family""","1"
"ACOT6","641372","ACOT6","acyl-CoA thioesterase 6","1"
"TAGAP","117289","TAGAP","T cell activation RhoGTPase activating protein","1"
"ITFG1-AS1","101927102","ITFG1-AS1","ITFG1 antisense RNA 1","1"
"GLOD5","392465","GLOD5","glyoxalase domain containing 5","1"
"DCUN1D2-AS","NA","NA","NA","0"
"PCDH9-AS2","100874064","PCDH9-AS2","PCDH9 antisense RNA 2","1"
"RDH12","145226","RDH12","retinol dehydrogenase 12","1"
"HSPB6","126393","HSPB6","heat shock protein family B (small) member 6","1"
"SSC4D","136853","SSC4D","scavenger receptor cysteine rich family member with 4 domains","1"
"GNAT3","346562","GNAT3","G protein subunit alpha transducin 3","1"
"GOLGA6L7","728310","GOLGA6L7","golgin A6 family like 7","1"
"VWA3A","146177","VWA3A","von Willebrand factor A domain containing 3A","1"
"CDHR5","53841","CDHR5","cadherin related family member 5","1"
"TYR","7299","TYR","tyrosinase","1"
"OMD","4958","OMD","osteomodulin","1"
"SLC6A4","6532","SLC6A4","solute carrier family 6 member 4","1"
"NPIPA7","101059938","NPIPA7","nuclear pore complex interacting protein family member A7","1"
"BTBD18","643376","BTBD18","BTB domain containing 18","1"
"FGF12-AS3","NA","NA","NA","0"
"HTR2B","3357","HTR2B","5-hydroxytryptamine receptor 2B","1"
"FAM169B","283777","FAM169B","family with sequence similarity 169 member B","1"
"EGR1","1958","EGR1","early growth response 1","1"
"STX19","415117","STX19","syntaxin 19","1"
"MYLK-AS2","100873940","MYLK-AS2","MYLK antisense RNA 2","1"
"VIL1","7429","VIL1","villin 1","1"
"NAV2-AS2","100874014","NAV2-AS2","NAV2 antisense RNA 2","1"
"FGF14-AS1","100874081","FGF14-AS1","FGF14 antisense RNA 1","1"
"FBXO24","26261","FBXO24","F-box protein 24","1"
"PTX3","5806","PTX3","pentraxin 3","1"
"ENO4","387712","ENO4","enolase 4","1"
"TFAP2E","339488","TFAP2E","transcription factor AP-2 epsilon","1"
"MYT1L-AS1","730811","MYT1L-AS1","MYT1L antisense RNA 1","1"
"PIMREG","54478","PIMREG","PICALM interacting mitotic regulator","1"
"DEPP1","11067","DEPP1","DEPP1 autophagy regulator","1"
"POU6F2-AS2","100689074","POU6F2-AS2","POU6F2 antisense RNA 2","1"
"ZEB1-AS1","220930","ZEB1-AS1","ZEB1 antisense RNA 1","1"
"ACSBG2","81616","ACSBG2","acyl-CoA synthetase bubblegum family member 2","1"
"SLC7A3","84889","SLC7A3","solute carrier family 7 member 3","1"
"SP140","11262","SP140","SP140 nuclear body protein","1"
"TTC3-AS1","100874006","TTC3-AS1","TTC3 antisense RNA 1","1"
"GRHL2","79977","GRHL2","grainyhead like transcription factor 2","1"
"LGALS3","3958","LGALS3","galectin 3","1"
"NTN1","9423","NTN1","netrin 1","1"
"DNAJB5","25822","DNAJB5","DnaJ heat shock protein family (Hsp40) member B5","1"
"TAS2R13","50838","TAS2R13","taste 2 receptor member 13","1"
"EFCAB14-AS1","100130197","EFCAB14-AS1","EFCAB14 antisense RNA 1","1"
"SLC14A2-AS1","101927980","SLC14A2-AS1","SLC14A2 antisense RNA 1","1"
"SLC24A5","283652","SLC24A5","solute carrier family 24 member 5","1"
"SMO","6608","SMO","""smoothened, frizzled class receptor""","1"
"NCOA7-AS1","104355145","NCOA7-AS1","NCOA7 antisense RNA 1","1"
"FP326651.1","NA","NA","NA","0"
"AD001527.1","NA","NA","NA","0"
"FAM86B1","85002","FAM86B1","family with sequence similarity 86 member B1","1"
"RHBDL2","54933","RHBDL2","rhomboid like 2","1"
"B3GNT5","84002","B3GNT5","""UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5""","1"
"PTGES","9536","PTGES","prostaglandin E synthase","1"
"KCNE1","3753","KCNE1","potassium voltage-gated channel subfamily E regulatory subunit 1","1"
"RNF133","168433","RNF133","ring finger protein 133","1"
"PSG1","5669","PSG1","pregnancy specific beta-1-glycoprotein 1","1"
"PXDC1","221749","PXDC1","PX domain containing 1","1"
"KRT86","3892","KRT86","keratin 86","1"
"LONRF3","79836","LONRF3","LON peptidase N-terminal domain and ring finger 3","1"
"SLC5A3","6526","SLC5A3","solute carrier family 5 member 3","1"
"C4orf51","646603","C4orf51","chromosome 4 open reading frame 51","1"
"ZNF695","57116","ZNF695","zinc finger protein 695","1"
"GPR132","29933","GPR132","G protein-coupled receptor 132","1"
"ANKRD30A","91074","ANKRD30A","ankyrin repeat domain 30A","1"
"SPDYE2","441273","SPDYE2","speedy/RINGO cell cycle regulator family member E2","1"
"CHL1-AS1","101927193","CHL1-AS1","CHL1 antisense RNA 1","1"
"OCM","654231","OCM","oncomodulin","1"
"WNT16","51384","WNT16","Wnt family member 16","1"
"LXN","56925","LXN","latexin","1"
"TNFSF18","8995","TNFSF18","TNF superfamily member 18","1"
"CYP2A6","1548","CYP2A6","cytochrome P450 family 2 subfamily A member 6","1"
"GRM5-AS1","100873989","GRM5-AS1","GRM5 antisense RNA 1","1"
"C19orf71","100128569","C19orf71","chromosome 19 open reading frame 71","1"
"APCDD1L","164284","APCDD1L","APC down-regulated 1 like","1"
"UBOX5-AS1","100134015","UBOX5-AS1","UBOX5 antisense RNA 1","1"
"A3GALT2","127550","A3GALT2","""alpha 1,3-galactosyltransferase 2""","1"
"RASGRF2-AS1","102524628","RASGRF2-AS1","RASGRF2 antisense RNA 1","1"
"NES","10763","NES","nestin","1"
"JRKL-AS1","100874053","JRKL-AS1","JRKL antisense RNA 1","1"
"EPN2-AS1","100874018","EPN2-AS1","EPN2 antisense RNA 1","1"
"LIPT2","387787","LIPT2","lipoyl(octanoyl) transferase 2","1"
"CHIT1","1118","CHIT1","chitinase 1","1"
"RAD51","5888","RAD51","RAD51 recombinase","1"
"ARMCX5-GPRASP2.1","NA","NA","NA","0"
"STAU2-AS1","100128126","STAU2-AS1","STAU2 antisense RNA 1","1"
"EFNA1","1942","EFNA1","ephrin A1","1"
"ANKRD62P1-PARP4P3","23783","ANKRD62P1-PARP4P3","""ANKRD62P1-PARP4P3 readthrough, transcribed pseudogene""","1"
"ARL5C","390790","ARL5C","ADP ribosylation factor like GTPase 5C","1"
"CORIN","10699","CORIN","""corin, serine peptidase""","1"
"NRG3-AS1","101929590","NRG3-AS1","NRG3 antisense RNA 1","1"
"FSIP2","401024","FSIP2","fibrous sheath interacting protein 2","1"
"PACRG-AS2","101929239","PACRG-AS2","PACRG antisense RNA 2","1"
"ACSM3","6296","ACSM3","acyl-CoA synthetase medium chain family member 3","1"
"ANO2","57101","ANO2","anoctamin 2","1"
"VIPR1-AS1","100874007","VIPR1-AS1","VIPR1 antisense RNA 1","1"
"ZFPM2-AS1","102723356","ZFPM2-AS1","ZFPM2 antisense RNA 1","1"
"TPH1","7166","TPH1","tryptophan hydroxylase 1","1"
"UPK3BL2","107983993","UPK3BL2","uroplakin 3B like 2","1"
"EMILIN3","90187","EMILIN3","elastin microfibril interfacer 3","1"
"KLRB1","3820","KLRB1","killer cell lectin like receptor B1","1"
"BTNL8","79908","BTNL8","butyrophilin like 8","1"
"ASMT","438","ASMT","acetylserotonin O-methyltransferase","1"
"FO393401.1","NA","NA","NA","0"
"STARD6","147323","STARD6","StAR related lipid transfer domain containing 6","1"
"MEG9","100507257","MEG9","maternally expressed 9","1"
"PNMA6F","105373377","PNMA6F","PNMA family member 6F","1"
"GLIS2-AS1","101926896","GLIS2-AS1","GLIS2 antisense RNA 1","1"
"PLG","5340","PLG","plasminogen","1"
"AGBL1","123624","AGBL1","ATP/GTP binding protein like 1","1"
"ATP12A","479","ATP12A","ATPase H+/K+ transporting non-gastric alpha2 subunit","1"
"RBMS3-AS3","100873979","RBMS3-AS3","RBMS3 antisense RNA 3","1"
"MMP19","4327","MMP19","matrix metallopeptidase 19","1"
"SP7","121340","SP7","Sp7 transcription factor","1"
"ASPN","54829","ASPN","asporin","1"
"OOEP","441161","OOEP","oocyte expressed protein","1"
"BIRC6-AS1","NA","NA","NA","0"
"OXTR","5021","OXTR","oxytocin receptor","1"
"FBXW10","10517","FBXW10","F-box and WD repeat domain containing 10","1"
"CCDC192","728586","CCDC192","coiled-coil domain containing 192","1"
