"","Name",""
"101928784","101928784","0"
"8190","8190","0"
"341208","341208","0"
"414196","414196","0"
"375593","375593","0"
"100873932","100873932","0"
"10747","10747","0"
"89884","89884","0"
"56964","56964","0"
"100885795","100885795","0"
"3640","3640","0"
"3053","3053","0"
"2670","2670","0"
"29018","29018","0"
"79153","79153","0"
"5671","5671","0"
"284076","284076","0"
"101927043","101927043","0"
"374403","374403","0"
"7851","7851","0"
"105378217","105378217","0"
"1579","1579","0"
"104502416","104502416","0"
"285954","285954","0"
"400128","400128","0"
"8856","8856","0"
"3428","3428","0"
"9313","9313","0"
"4616","4616","0"
"100874086","100874086","0"
"389799","389799","0"
"9754","9754","0"
"11005","11005","0"
"100507466","100507466","0"
"100874001","100874001","0"
"786","786","0"
"23166","23166","0"
"101927211","101927211","0"
"100507064","100507064","0"
"284837","284837","0"
"166752","166752","0"
"79026","79026","0"
"3162","3162","0"
"100873941","100873941","0"
"338321","338321","0"
"2916","2916","0"
"1056","1056","0"
"139221","139221","0"
"100506413","100506413","0"
"3623","3623","0"
"11136","11136","0"
"414235","414235","0"
"100505839","100505839","0"
"28999","28999","0"
"100129060","100129060","0"
"285194","285194","0"
"254773","254773","0"
"283677","283677","0"
"169966","169966","0"
"4050","4050","0"
"4543","4543","0"
"102157401","102157401","0"
"100874087","100874087","0"
"5174","5174","0"
"10218","10218","0"
"26020","26020","0"
"4352","4352","0"
"4160","4160","0"
"122876","122876","0"
"64072","64072","0"
"200232","200232","0"
"727993","727993","0"
"4071","4071","0"
"100310812","100310812","0"
"9247","9247","0"
"168090","168090","0"
"56102","56102","0"
"6403","6403","0"
"282969","282969","0"
"340273","340273","0"
"149095","149095","0"
"101927726","101927726","0"
"1577","1577","0"
"604","604","0"
"101929516","101929516","0"
"83445","83445","0"
"93650","93650","0"
"158833","158833","0"
"51050","51050","0"
"378881","378881","0"
"10261","10261","0"
"342850","342850","0"
"85016","85016","0"
"8639","8639","0"
"102724820","102724820","0"
"389766","389766","0"
"2994","2994","0"
"57085","57085","0"
"147746","147746","0"
"255762","255762","0"
"2121","2121","0"
"101927167","101927167","0"
"101928571","101928571","0"
"51267","51267","0"
"153218","153218","0"
"5680","5680","0"
"56903","56903","0"
"3336","3336","0"
"3887","3887","0"
"10312","10312","0"
"5678","5678","0"
"10413","10413","0"
"5443","5443","0"
"100505812","100505812","0"
"100652846","100652846","0"
"58","58","0"
"340602","340602","0"
"147685","147685","0"
"100126791","100126791","0"
"100129216","100129216","0"
"101928470","101928470","0"
"8407","8407","0"
"80099","80099","0"
"5146","5146","0"
"105376736","105376736","0"
"101929469","101929469","0"
"253264","253264","0"
"51032","51032","0"
"1610","1610","0"
"100132406","100132406","0"
"100289509","100289509","0"
"10225","10225","0"
"284207","284207","0"
"100507203","100507203","0"
"56114","56114","0"
"3872","3872","0"
"341350","341350","0"
"147111","147111","0"
"1080","1080","0"
"374897","374897","0"
"54502","54502","0"
"57139","57139","0"
"54967","54967","0"
"646019","646019","0"
"25832","25832","0"
"4502","4502","0"
"255349","255349","0"
"728833","728833","0"
"7052","7052","0"
"11126","11126","0"
"57408","57408","0"
"387763","387763","0"
"25937","25937","0"
"4868","4868","0"
"286133","286133","0"
"80133","80133","0"
"6696","6696","0"
"7035","7035","0"
"6932","6932","0"
"728012","728012","0"
"100505495","100505495","0"
"57572","57572","0"
"929","929","0"
"644041","644041","0"
"4807","4807","0"
"29895","29895","0"
"79792","79792","0"
"9934","9934","0"
"51802","51802","0"
"101928794","101928794","0"
"400258","400258","0"
"6239","6239","0"
"968","968","0"
"100316904","100316904","0"
"143241","143241","0"
"100506599","100506599","0"
"837","837","0"
"643904","643904","0"
"259295","259295","0"
"10457","10457","0"
"6510","6510","0"
"5265","5265","0"
"65987","65987","0"
"389","389","0"
"100874326","100874326","0"
"6578","6578","0"
"101927150","101927150","0"
"100507607","100507607","0"
"132141","132141","0"
"105373463","105373463","0"
"84674","84674","0"
"2615","2615","0"
"100507027","100507027","0"
"29802","29802","0"
"84981","84981","0"
"57167","57167","0"
"255130","255130","0"
"102723320","102723320","0"
"100132923","100132923","0"
"22918","22918","0"
"441457","441457","0"
"8483","8483","0"
"728","728","0"
"101928259","101928259","0"
"158158","158158","0"
"51733","51733","0"
"5555","5555","0"
"5657","5657","0"
"613126","613126","0"
"100862679","100862679","0"
"157869","157869","0"
"84983","84983","0"
"100874286","100874286","0"
"92312","92312","0"
"58160","58160","0"
"254528","254528","0"
"715","715","0"
"3965","3965","0"
"100874120","100874120","0"
"10866","10866","0"
"2268","2268","0"
"64115","64115","0"
"163351","163351","0"
"389816","389816","0"
"147138","147138","0"
"51365","51365","0"
"6954","6954","0"
"55138","55138","0"
"100874016","100874016","0"
"390037","390037","0"
"131669","131669","0"
"714","714","0"
"2214","2214","0"
"283932","283932","0"
"55647","55647","0"
"54821","54821","0"
"102724643","102724643","0"
"101928101","101928101","0"
"6911","6911","0"
"219537","219537","0"
"100996521","100996521","0"
"90625","90625","0"
"83447","83447","0"
"102725105","102725105","0"
"387715","387715","0"
"64651","64651","0"
"55365","55365","0"
"101929478","101929478","0"
"388951","388951","0"
"8572","8572","0"
"26330","26330","0"
"5149","5149","0"
"654463","654463","0"
"150384","150384","0"
"1414","1414","0"
"728498","728498","0"
"152065","152065","0"
"26154","26154","0"
"713","713","0"
"55801","55801","0"
"712","712","0"
"149773","149773","0"
"100129029","100129029","0"
"79755","79755","0"
"91107","91107","0"
"100271927","100271927","0"
"8654","8654","0"
"55340","55340","0"
"1847","1847","0"
"100132948","100132948","0"
"285093","285093","0"
"92591","92591","0"
"105378220","105378220","0"
"129446","129446","0"
"28959","28959","0"
"9970","9970","0"
"5778","5778","0"
"84141","84141","0"
"4117","4117","0"
"116534","116534","0"
"55289","55289","0"
"101929387","101929387","0"
"101927257","101927257","0"
"84441","84441","0"
"2687","2687","0"
"29881","29881","0"
"284071","284071","0"
"400550","400550","0"
"100885778","100885778","0"
"101928001","101928001","0"
"91734","91734","0"
"29015","29015","0"
"2052","2052","0"
"57091","57091","0"
"106478970","106478970","0"
"5314","5314","0"
"53630","53630","0"
"53947","53947","0"
"3707","3707","0"
"1906","1906","0"
"399876","399876","0"
"2765","2765","0"
"728118","728118","0"
"110806290","110806290","0"
"285","285","0"
"79170","79170","0"
"285540","285540","0"
"100775107","100775107","0"
"2247","2247","0"
"387264","387264","0"
"104472716","104472716","0"
"91862","91862","0"
"164312","164312","0"
"7538","7538","0"
"116449","116449","0"
"8531","8531","0"
"8556","8556","0"
"3352","3352","0"
"360","360","0"
"110806273","110806273","0"
"66037","66037","0"
"5918","5918","0"
"26298","26298","0"
"221409","221409","0"
"113278","113278","0"
"126669","126669","0"
"197021","197021","0"
"102724047","102724047","0"
"10642","10642","0"
"7005","7005","0"
"50511","50511","0"
"266675","266675","0"
"100133957","100133957","0"
"159963","159963","0"
"100506680","100506680","0"
"55640","55640","0"
"643","643","0"
"80835","80835","0"
"347688","347688","0"
"164668","164668","0"
"10665","10665","0"
"100033411","100033411","0"
"7041","7041","0"
"51294","51294","0"
"10911","10911","0"
"2212","2212","0"
"57000","57000","0"
"127255","127255","0"
"11213","11213","0"
"8747","8747","0"
"9603","9603","0"
"5349","5349","0"
"112885","112885","0"
"3543","3543","0"
"5346","5346","0"
"91156","91156","0"
"11326","11326","0"
"1535","1535","0"
"259292","259292","0"
"4038","4038","0"
"388555","388555","0"
"3665","3665","0"
"9469","9469","0"
"286749","286749","0"
"3691","3691","0"
"9290","9290","0"
"163747","163747","0"
"401409","401409","0"
"8839","8839","0"
"116285","116285","0"
"2207","2207","0"
"2159","2159","0"
"11172","11172","0"
"645591","645591","0"
"7450","7450","0"
"3075","3075","0"
"285441","285441","0"
"84734","84734","0"
"7097","7097","0"
"90427","90427","0"
"7015","7015","0"
"100852407","100852407","0"
"2313","2313","0"
"63940","63940","0"
"2331","2331","0"
"140771","140771","0"
"728441","728441","0"
"79611","79611","0"
"83461","83461","0"
"64344","64344","0"
"54106","54106","0"
"2872","2872","0"
"9133","9133","0"
"8048","8048","0"
"3384","3384","0"
"83639","83639","0"
"1003","1003","0"
"84063","84063","0"
"1435","1435","0"
"105369340","105369340","0"
"146378","146378","0"
"105376064","105376064","0"
"79785","79785","0"
"8641","8641","0"
"43847","43847","0"
"7272","7272","0"
"677","677","0"
"7100","7100","0"
"6424","6424","0"
"100874088","100874088","0"
"9658","9658","0"
"142827","142827","0"
"1830","1830","0"
"2736","2736","0"
"9271","9271","0"
"100874042","100874042","0"
"6554","6554","0"
"6559","6559","0"
"100861518","100861518","0"
"7122","7122","0"
"84952","84952","0"
"64092","64092","0"
"388697","388697","0"
"109864269","109864269","0"
"126668","126668","0"
"3283","3283","0"
"100874090","100874090","0"
"102724473","102724473","0"
"28316","28316","0"
"92304","92304","0"
"3060","3060","0"
"1028","1028","0"
"100288432","100288432","0"
"7133","7133","0"
"4588","4588","0"
"645553","645553","0"
"100874372","100874372","0"
"7069","7069","0"
"3973","3973","0"
"199800","199800","0"
"112543478","112543478","0"
"344","344","0"
"388743","388743","0"
"638","638","0"
"9407","9407","0"
"100874214","100874214","0"
"100874096","100874096","0"
"79651","79651","0"
"254295","254295","0"
"341392","341392","0"
"7431","7431","0"
"26246","26246","0"
"100874021","100874021","0"
"392307","392307","0"
"101927034","101927034","0"
"60401","60401","0"
"26266","26266","0"
"56101","56101","0"
"126859","126859","0"
"5675","5675","0"
"239","239","0"
"65266","65266","0"
"646960","646960","0"
"255411","255411","0"
"84634","84634","0"
"3913","3913","0"
"8809","8809","0"
"4494","4494","0"
"100506020","100506020","0"
"132203","132203","0"
"6909","6909","0"
"255061","255061","0"
"9111","9111","0"
"388646","388646","0"
"5345","5345","0"
"101929302","101929302","0"
"259296","259296","0"
"50652","50652","0"
"8477","8477","0"
"51179","51179","0"
"55503","55503","0"
"142686","142686","0"
"4499","4499","0"
"926","926","0"
"253738","253738","0"
"728339","728339","0"
"6672","6672","0"
"390059","390059","0"
"1146","1146","0"
"9971","9971","0"
"440503","440503","0"
"94121","94121","0"
"11247","11247","0"
"107984345","107984345","0"
"220047","220047","0"
"439941","439941","0"
"100505624","100505624","0"
"80125","80125","0"
"100288814","100288814","0"
"10808","10808","0"
"60529","60529","0"
"84779","84779","0"
"100750325","100750325","0"
"116441","116441","0"
"9332","9332","0"
"401036","401036","0"
"339967","339967","0"
"53905","53905","0"
"387332","387332","0"
"8942","8942","0"
"552","552","0"
"196883","196883","0"
"83666","83666","0"
"3113","3113","0"
"111216275","111216275","0"
"306","306","0"
"9023","9023","0"
"6649","6649","0"
"8614","8614","0"
"151636","151636","0"
"54830","54830","0"
"115795","115795","0"
"106478956","106478956","0"
"9087","9087","0"
"58524","58524","0"
"79742","79742","0"
"3315","3315","0"
"168537","168537","0"
"100628307","100628307","0"
"54429","54429","0"
"165","165","0"
"6494","6494","0"
"7071","7071","0"
"64699","64699","0"
"10886","10886","0"
"729220","729220","0"
"389320","389320","0"
"346","346","0"
"216","216","0"
"32","32","0"
"127","127","0"
"388759","388759","0"
"112399","112399","0"
"338667","338667","0"
"729","729","0"
"2298","2298","0"
"2321","2321","0"
"684","684","0"
"8793","8793","0"
"100873969","100873969","0"
"4323","4323","0"
"253044","253044","0"
"149563","149563","0"
"159989","159989","0"
"24","24","0"
"100132618","100132618","0"
"79935","79935","0"
"81492","81492","0"
"375607","375607","0"
"8551","8551","0"
"10461","10461","0"
"101929355","101929355","0"
"152831","152831","0"
"5649","5649","0"
"9383","9383","0"
"58191","58191","0"
"391191","391191","0"
"80833","80833","0"
"29128","29128","0"
"55466","55466","0"
"4772","4772","0"
"26973","26973","0"
"10721","10721","0"
"4501","4501","0"
"8972","8972","0"
"101929110","101929110","0"
"84166","84166","0"
"342346","342346","0"
"131890","131890","0"
"4995","4995","0"
"56128","56128","0"
"735","735","0"
"1562","1562","0"
"503637","503637","0"
"374872","374872","0"
"4242","4242","0"
"206338","206338","0"
"4689","4689","0"
"100873924","100873924","0"
"139189","139189","0"
"101928601","101928601","0"
"25840","25840","0"
"283460","283460","0"
"100885789","100885789","0"
"80162","80162","0"
"101410543","101410543","0"
"11185","11185","0"
"196051","196051","0"
"8288","8288","0"
"3490","3490","0"
"283571","283571","0"
"101927465","101927465","0"
"26509","26509","0"
"100500938","100500938","0"
"392517","392517","0"
"2624","2624","0"
"722","722","0"
"56288","56288","0"
"105369848","105369848","0"
"26157","26157","0"
"2570","2570","0"
"100873921","100873921","0"
"983","983","0"
"727684","727684","0"
"9262","9262","0"
"1429","1429","0"
"29080","29080","0"
"81027","81027","0"
"103157000","103157000","0"
"6005","6005","0"
"100463285","100463285","0"
"259283","259283","0"
"105376230","105376230","0"
"85360","85360","0"
"28","28","0"
"729597","729597","0"
"4091","4091","0"
"285740","285740","0"
"3059","3059","0"
"2041","2041","0"
"8326","8326","0"
"390010","390010","0"
"124602","124602","0"
"6926","6926","0"
"29108","29108","0"
"80231","80231","0"
"1410","1410","0"
"165631","165631","0"
"728361","728361","0"
"387914","387914","0"
"151790","151790","0"
"23529","23529","0"
"117166","117166","0"
"257062","257062","0"
"551","551","0"
"27146","27146","0"
"341277","341277","0"
"59340","59340","0"
"26664","26664","0"
"339400","339400","0"
"116444","116444","0"
"94059","94059","0"
"9235","9235","0"
"25818","25818","0"
"728034","728034","0"
"5788","5788","0"
"2153","2153","0"
"400966","400966","0"
"341","341","0"
"283106","283106","0"
"1843","1843","0"
"23645","23645","0"
"202374","202374","0"
"8676","8676","0"
"51208","51208","0"
"8325","8325","0"
"9976","9976","0"
"3082","3082","0"
"2533","2533","0"
"7498","7498","0"
"440335","440335","0"
"100463498","100463498","0"
"80830","80830","0"
"79679","79679","0"
"79998","79998","0"
"3119","3119","0"
"152586","152586","0"
"8000","8000","0"
"162517","162517","0"
"8463","8463","0"
"100874069","100874069","0"
"9021","9021","0"
"279","279","0"
"284467","284467","0"
"1959","1959","0"
"563","563","0"
"154872","154872","0"
"101928244","101928244","0"
"4585","4585","0"
"5729","5729","0"
"222546","222546","0"
"10610","10610","0"
"375033","375033","0"
"1081","1081","0"
"10870","10870","0"
"389208","389208","0"
"54863","54863","0"
"255738","255738","0"
"6939","6939","0"
"100874029","100874029","0"
"26136","26136","0"
"105374546","105374546","0"
"29950","29950","0"
"7305","7305","0"
"100309464","100309464","0"
"10437","10437","0"
"1969","1969","0"
"646","646","0"
"255324","255324","0"
"834","834","0"
"7225","7225","0"
"23704","23704","0"
"4277","4277","0"
"85413","85413","0"
"167465","167465","0"
"5670","5670","0"
"6414","6414","0"
"105377108","105377108","0"
"100131137","100131137","0"
"100996693","100996693","0"
"345611","345611","0"
"2713","2713","0"
"110841583","110841583","0"
"83756","83756","0"
"8419","8419","0"
"64090","64090","0"
"100287045","100287045","0"
"392509","392509","0"
"3101","3101","0"
"102723451","102723451","0"
"57834","57834","0"
"2877","2877","0"
"241","241","0"
"115111","115111","0"
"64129","64129","0"
"100506211","100506211","0"
"100874056","100874056","0"
"124857","124857","0"
"196047","196047","0"
"56104","56104","0"
"474344","474344","0"
"64900","64900","0"
"101927990","101927990","0"
"2209","2209","0"
"100132963","100132963","0"
"81466","81466","0"
"85477","85477","0"
"56918","56918","0"
"947","947","0"
"53831","53831","0"
"202915","202915","0"
"221756","221756","0"
"221060","221060","0"
"89932","89932","0"
"150677","150677","0"
"286753","286753","0"
"78989","78989","0"
"6539","6539","0"
"102288414","102288414","0"
"27329","27329","0"
"375519","375519","0"
"203074","203074","0"
"100873977","100873977","0"
"285180","285180","0"
"3175","3175","0"
"284759","284759","0"
"65061","65061","0"
"10644","10644","0"
"23562","23562","0"
"64109","64109","0"
"27180","27180","0"
"3903","3903","0"
"2922","2922","0"
"1143","1143","0"
"100874082","100874082","0"
"101929768","101929768","0"
"221391","221391","0"
"100507086","100507086","0"
"9180","9180","0"
"91319","91319","0"
"56140","56140","0"
"10288","10288","0"
"160298","160298","0"
"4582","4582","0"
"5552","5552","0"
"1462","1462","0"
"7164","7164","0"
"104326058","104326058","0"
"27074","27074","0"
"196410","196410","0"
"285429","285429","0"
"633","633","0"
"100886964","100886964","0"
"30817","30817","0"
"9808","9808","0"
"285025","285025","0"
"666","666","0"
"2294","2294","0"
"349633","349633","0"
"10335","10335","0"
"246744","246744","0"
"115265","115265","0"
"79983","79983","0"
"100628315","100628315","0"
"1413","1413","0"
"102723849","102723849","0"
"84985","84985","0"
"1733","1733","0"
"11314","11314","0"
"50486","50486","0"
"148811","148811","0"
"10840","10840","0"
"54209","54209","0"
"1901","1901","0"
"729359","729359","0"
"107986443","107986443","0"
"54538","54538","0"
"1265","1265","0"
"647024","647024","0"
"100505478","100505478","0"
"2296","2296","0"
"8209","8209","0"
"2297","2297","0"
"102467146","102467146","0"
"1230","1230","0"
"137735","137735","0"
"525","525","0"
"6662","6662","0"
"27129","27129","0"
"7348","7348","0"
"4493","4493","0"
"105371346","105371346","0"
"1879","1879","0"
"6004","6004","0"
"5897","5897","0"
"80201","80201","0"
"2843","2843","0"
"3399","3399","0"
"8794","8794","0"
"26508","26508","0"
"3889","3889","0"
"1999","1999","0"
"388630","388630","0"
"90332","90332","0"
"100463488","100463488","0"
"286464","286464","0"
"101928337","101928337","0"
"92922","92922","0"
"56244","56244","0"
"5676","5676","0"
"399","399","0"
"6023","6023","0"
"143662","143662","0"
"10859","10859","0"
"124460","124460","0"
"56667","56667","0"
"8789","8789","0"
"10628","10628","0"
"196472","196472","0"
"81035","81035","0"
"8091","8091","0"
"1464","1464","0"
"283431","283431","0"
"64127","64127","0"
"9173","9173","0"
"55540","55540","0"
"3429","3429","0"
"2634","2634","0"
"26659","26659","0"
"202151","202151","0"
"100127983","100127983","0"
"2791","2791","0"
"144453","144453","0"
"6291","6291","0"
"100820829","100820829","0"
"404203","404203","0"
"64411","64411","0"
"6525","6525","0"
"197259","197259","0"
"645432","645432","0"
"2492","2492","0"
"79949","79949","0"
"1551","1551","0"
"2998","2998","0"
"81543","81543","0"
"390275","390275","0"
"6913","6913","0"
"400891","400891","0"
"107987337","107987337","0"
"221074","221074","0"
"6398","6398","0"
"100874194","100874194","0"
"116496","116496","0"
"79056","79056","0"
"431705","431705","0"
"51176","51176","0"
"6517","6517","0"
"57194","57194","0"
"4495","4495","0"
"80177","80177","0"
"5618","5618","0"
"54221","54221","0"
"9626","9626","0"
"8857","8857","0"
"1439","1439","0"
"2564","2564","0"
"128674","128674","0"
"161159","161159","0"
"128025","128025","0"
"387700","387700","0"
"4489","4489","0"
"6693","6693","0"
"57127","57127","0"
"64093","64093","0"
"101927186","101927186","0"
"115677","115677","0"
"63036","63036","0"
"2697","2697","0"
"8074","8074","0"
"1557","1557","0"
"643680","643680","0"
"127062","127062","0"
"93589","93589","0"
"100873948","100873948","0"
"921","921","0"
"64926","64926","0"
"89857","89857","0"
"255104","255104","0"
"23624","23624","0"
"58475","58475","0"
"5079","5079","0"
"8013","8013","0"
"147700","147700","0"
"347365","347365","0"
"55106","55106","0"
"2535","2535","0"
"100129213","100129213","0"
"56999","56999","0"
"646498","646498","0"
"2122","2122","0"
"6556","6556","0"
"285834","285834","0"
"643401","643401","0"
"6588","6588","0"
"55911","55911","0"
"9636","9636","0"
"840","840","0"
"101927174","101927174","0"
"5995","5995","0"
"148398","148398","0"
"838","838","0"
"11105","11105","0"
"64231","64231","0"
"84689","84689","0"
"170575","170575","0"
"286333","286333","0"
"2139","2139","0"
"55808","55808","0"
"440836","440836","0"
"102723471","102723471","0"
"7547","7547","0"
"137196","137196","0"
"4854","4854","0"
"5076","5076","0"
"730198","730198","0"
"4852","4852","0"
"158763","158763","0"
"401498","401498","0"
"101926900","101926900","0"
"51330","51330","0"
"2694","2694","0"
"2302","2302","0"
"83661","83661","0"
"5241","5241","0"
"7201","7201","0"
"93432","93432","0"
"126364","126364","0"
"27284","27284","0"
"55363","55363","0"
"6401","6401","0"
"100128098","100128098","0"
"4222","4222","0"
"51338","51338","0"
"94","94","0"
"79258","79258","0"
"4791","4791","0"
"117283","117283","0"
"25806","25806","0"
"6289","6289","0"
"51129","51129","0"
"4828","4828","0"
"388585","388585","0"
"387496","387496","0"
"9630","9630","0"
"56241","56241","0"
"100507500","100507500","0"
"9314","9314","0"
"57105","57105","0"
"25802","25802","0"
"111064647","111064647","0"
"7546","7546","0"
"140","140","0"
"1356","1356","0"
"641364","641364","0"
"27036","27036","0"
"171586","171586","0"
"154664","154664","0"
"105372587","105372587","0"
"59082","59082","0"
"58472","58472","0"
"101929222","101929222","0"
"125","125","0"
"2810","2810","0"
"286530","286530","0"
"5583","5583","0"
"117531","117531","0"
"960","960","0"
"1288","1288","0"
"7075","7075","0"
"401124","401124","0"
"9674","9674","0"
"118932","118932","0"
"92747","92747","0"
"170392","170392","0"
"64174","64174","0"
"341152","341152","0"
"57817","57817","0"
"136991","136991","0"
"4438","4438","0"
"103752589","103752589","0"
"6347","6347","0"
"85003","85003","0"
"151648","151648","0"
"392636","392636","0"
"2210","2210","0"
"5731","5731","0"
"94235","94235","0"
"6275","6275","0"
"3491","3491","0"
"728597","728597","0"
"149998","149998","0"
"100462977","100462977","0"
"83889","83889","0"
"390064","390064","0"
"246721","246721","0"
"54345","54345","0"
"199","199","0"
"2012","2012","0"
"7056","7056","0"
"978","978","0"
"5626","5626","0"
"4885","4885","0"
"151651","151651","0"
"127795","127795","0"
"3304","3304","0"
"1378","1378","0"
"160492","160492","0"
"11166","11166","0"
"85416","85416","0"
"7076","7076","0"
"132884","132884","0"
"6279","6279","0"
"107987155","107987155","0"
"101928687","101928687","0"
"3426","3426","0"
"6563","6563","0"
"3127","3127","0"
"54827","54827","0"
"3383","3383","0"
"6496","6496","0"
"51302","51302","0"
"7140","7140","0"
"27181","27181","0"
"89869","89869","0"
"5166","5166","0"
"642489","642489","0"
"5173","5173","0"
"85441","85441","0"
"11181","11181","0"
"388698","388698","0"
"6101","6101","0"
"57094","57094","0"
"54443","54443","0"
"10750","10750","0"
"6280","6280","0"
"100506049","100506049","0"
"55821","55821","0"
"150483","150483","0"
"4148","4148","0"
"5225","5225","0"
"133690","133690","0"
"29909","29909","0"
"23237","23237","0"
"12","12","0"
"2267","2267","0"
"653","653","0"
"102060414","102060414","0"
"6691","6691","0"
"467","467","0"
"100506797","100506797","0"
"23643","23643","0"
"105379438","105379438","0"
"7012","7012","0"
"8436","8436","0"
"7932","7932","0"
"5957","5957","0"
"6007","6007","0"
"4064","4064","0"
"7852","7852","0"
"942","942","0"
"6781","6781","0"
"1961","1961","0"
"23657","23657","0"
"3337","3337","0"
"6947","6947","0"
"8302","8302","0"
"10877","10877","0"
"127064","127064","0"
"1116","1116","0"
"7045","7045","0"
"101054525","101054525","0"
"84647","84647","0"
"120935","120935","0"
"161931","161931","0"
"284266","284266","0"
"3303","3303","0"
"91703","91703","0"
"11045","11045","0"
"27286","27286","0"
"7849","7849","0"
"79412","79412","0"
"2638","2638","0"
"3231","3231","0"
"5672","5672","0"
"8651","8651","0"
"729330","729330","0"
"2354","2354","0"
"10538","10538","0"
"387836","387836","0"
"23538","23538","0"
"29842","29842","0"
"1015","1015","0"
"27164","27164","0"
"2920","2920","0"
"339896","339896","0"
"55879","55879","0"
"6039","6039","0"
"101927797","101927797","0"
"284433","284433","0"
"9928","9928","0"
"643834","643834","0"
"2938","2938","0"
"3553","3553","0"
"80832","80832","0"
"2919","2919","0"
"2312","2312","0"
"29974","29974","0"
"653145","653145","0"
"6121","6121","0"
"5366","5366","0"
"2706","2706","0"
"1158","1158","0"
"133","133","0"
"4804","4804","0"
"3834","3834","0"
"2633","2633","0"
"597","597","0"
"5822","5822","0"
"105378049","105378049","0"
"2696","2696","0"
"345051","345051","0"
"101927305","101927305","0"
"1823","1823","0"
"2537","2537","0"
"100506084","100506084","0"
"643226","643226","0"
"4608","4608","0"
"7850","7850","0"
"100506736","100506736","0"
"9457","9457","0"
"3821","3821","0"
"7412","7412","0"
"9531","9531","0"
"6236","6236","0"
"5996","5996","0"
"10398","10398","0"
"146779","146779","0"
