"CHEM_ID","SUPER_PATHWAY","SUB_PATHWAY","CHEMICAL_NAME","SHORT_NAME","CHEMSPIDER","HMDB","PUBCHEM","KEGG","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"100009204","Lipid","Phosphatidylethanolamine (PE)","1,2-dipalmitoyl-GPE (16:0/16:0)*","1,2-dipalmitoyl-GPE (16:0/16:0)*",393103,"HMDB0008923",445468,NA,"0.0598174239659355","1.07866983562086","1.0015331692731",0.269578187868361,1
"100009217","Lipid","Phosphatidylethanolamine (PE)","1,2-dilinoleoyl-GPE (18:2/18:2)*","1,2-dilinoleoyl-GPE (18:2/18:2)*",7825762,"HMDB0009093",9546812,NA,"0.283644473373668","1.06324882461868","1.01607951715731",0.571675201490228,1
"100009219","Lipid","Phosphatidylethanolamine (PE)","1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*","1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*",24768534,"HMDB0009069",348281223,NA,"0.0352133010476112","1.00636730451554","0.982784973762932",0.200998550505343,1
"100009220","Lipid","Phosphatidylethanolamine (PE)","1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*","1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*",24768542,"HMDB0009078",52922113,NA,"0.408409358718143","1.00621309727197","0.996792637211168",0.6795236564204,1
"100009225","Lipid","Plasmalogen","1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*","1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*",24769261,"HMDB0011376",NA,NA,NA,NA,NA,NA,NA
"100009227","Lipid","Lysophospholipid","1-linoleoyl-GPG (18:2)*","1-linoleoyl-GPG (18:2)*",NA,NA,NA,NA,"0.294318114637431","1.03837222383306","0.976818429012096",0.579739963845015,1
"100009231","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylserine","gamma-glutamylserine",18691889,"HMDB0029158",22844748,NA,"0.635397001001656","1.06918014201818","1.09434861773787",0.855125158042566,1
"100009232","Xenobiotics","Chemical","thioproline","thioproline",84120,NA,93176,NA,"0.0494045863268072","1.78838531402619","1.46413064742144",0.247656323766431,1
"100009233","Lipid","Fatty Acid Metabolism (Acyl Choline)","palmitoylcholine","palmitoylcholine",133731,"HMDB0240592",151731,NA,"0.586200498955227","1.13677123473343","1.08909741408222",0.830450706853238,1
"100009246","Amino Acid","Glycine, Serine and Threonine Metabolism","2-methylserine","2-methylserine",85112,NA,94309,"C02115","0.107647638119366","1.03725189906447","1.21715808941188",0.350751887538934,1
"100009271","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","(S)-3-hydroxybutyrylcarnitine","(S)-3-hydroxybutyrylcarnitine",NA,"HMDB0013127",71464477,NA,"0.883250711162259","0.960350714067491","0.985934971099666",0.969660414324478,1
"100009272","Lipid","Hexosylceramides (HCER)","glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)","glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)",NA,NA,NA,NA,"0.604726542154047","0.995130195369665","0.981886352224011",0.83937027059994,1
"100009327","Xenobiotics","Drug - Antibiotic","sulfamethoxazole","sulfamethoxazole",5138,"HMDB0015150",5329,"D00447",NA,NA,NA,NA,NA
"100009329","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","ascorbic acid 2-sulfate","ascorbic acid 2-sulfate",77998,"HMDB0060649",54676864,NA,"0.218883215349616","1.06080075380504","1.14422952935182",0.505447205445487,1
"100009331","Lipid","Fatty Acid Metabolism (Acyl Choline)","oleoylcholine","oleoylcholine",NA,"HMDB0240596",59040790,NA,"0.436537334368722","1.11160439762403","1.18520392547192",0.69810264923587,1
"100009332","Lipid","Fatty Acid Metabolism (Acyl Choline)","arachidonoylcholine","arachidonoylcholine",NA,"HMDB0240583",122198216,NA,NA,NA,NA,NA,NA
"100009333","Lipid","Fatty Acid Metabolism (Acyl Choline)","docosahexaenoylcholine","docosahexaenoylcholine",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100009334","Lipid","Fatty Acid Metabolism (Acyl Choline)","palmitoloelycholine","palmitoloelycholine",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100009335","Lipid","Fatty Acid Metabolism (Acyl Choline)","dihomo-linolenoyl-choline","dihomo-linolenoyl-choline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100009336","Lipid","Fatty Acid Metabolism (Acyl Choline)","eicosapentaenoylcholine","eicosapentaenoylcholine",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100009337","Xenobiotics","Food Component/Plant","caffeic acid sulfate","caffeic acid sulfate",30777608,"HMDB0041708",21668705,NA,NA,NA,NA,NA,NA
"100009394","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)","hexadecadienoate (16:2n6)","hexadecadienoate (16:2n6)",13628094,"HMDB0000477",13932172,NA,"0.43274501752576","1.07592087220631","1.03701236291369",0.694880089743623,1
"100009406","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","palmitoleoylcarnitine (C16:1)*","palmitoleoylcarnitine (C16:1)*",28639183,NA,71464547,NA,"0.895864430470509","0.986662856935","1.00550840220655",0.970312998099637,1
"100009413","Xenobiotics","Chemical","4-acetamidobenzoate","4-acetamidobenzoate",18177,NA,6918889,"D03836",NA,NA,NA,NA,NA
"100010839","Lipid","Lysoplasmalogen","1-(1-enyl-oleoyl)-2-oleoyl-GPE (P-18:1/18:1)*","1-(1-enyl-oleoyl)-2-oleoyl-GPE (P-18:1/18:1)*",24769325,"HMDB0011441",53480897,NA,"0.563228414329318","1.00000246109951","0.983336113398794",0.812544942462276,1
"100010869","Amino Acid","Leucine, Isoleucine and Valine Metabolism","2,3-dihydroxy-2-methylbutyrate","2,3-dihydroxy-2-methylbutyrate",266858,"HMDB0029576",301941,NA,"0.406508089013501","1.04967433748322","1.08614423037183",0.67842500732009,1
"100010895","Nucleotide","Pyrimidine Metabolism, Cytidine containing","2'-O-methylcytidine","2'-O-methylcytidine",133067,NA,150971,NA,"0.316995748304824","0.953424508629632","0.984598299518707",0.599366855122642,1
"100010896","Nucleotide","Pyrimidine Metabolism, Uracil containing","2'-O-methyluridine","2'-O-methyluridine",92343,NA,102212,NA,NA,NA,NA,NA,NA
"100010901","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamyl-alpha-lysine","gamma-glutamyl-alpha-lysine",58747,NA,65254,NA,"0.867993827760528","1.07185249130198","1.02780900016938",0.962795990508841,1
"100010917","Lipid","Diacylglycerol","palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*","palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*",NA,"HMDB0007102",5282283,"C13861","0.570718056003594","1.02010237501991","0.964073981803063",0.817402050906246,1
"100010919","Lipid","Diacylglycerol","oleoyl-oleoyl-glycerol (18:1/18:1) [2]*","oleoyl-oleoyl-glycerol (18:1/18:1) [2]*",NA,"HMDB0007218",9543716,NA,NA,NA,NA,NA,NA
"100010922","Lipid","Diacylglycerol","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*",NA,"HMDB0007257",9543796,NA,NA,NA,NA,NA,NA
"100010923","Lipid","Diacylglycerol","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*",NA,"HMDB0007257",9543796,NA,"0.271898783196844","0.966842004300965","1.03639947455711",0.562383754050323,1
"100010925","Lipid","Diacylglycerol","palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*","palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*",NA,"HMDB0007112",9543736,NA,"0.0925602142136579","0.994052796052693","1.07193775227589",0.32654303345177,1
"100010927","Lipid","Diacylglycerol","linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*","linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*",NA,"HMDB0007250",9543737,NA,NA,NA,NA,NA,NA
"100010930","Lipid","Diacylglycerol","palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*","palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*",NA,"HMDB0007132",9543699,NA,NA,NA,NA,NA,NA
"100010936","Lipid","Diacylglycerol","oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*","oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*",NA,"HMDB0007228",9543786,NA,NA,NA,NA,NA,NA
"100010937","Lipid","Diacylglycerol","oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*","oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*",NA,"HMDB0007228",9543786,NA,"0.348611955822548","1.05676959642829","1.11698524119017",0.635465150240635,1
"100010940","Lipid","Diacylglycerol","diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*","diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100010945","Lipid","Lactosylceramides (LCER)","lactosyl-N-stearoyl-sphingosine (d18:1/18:0)*","lactosyl-N-stearoyl-sphingosine (d18:1/18:0)*",8435601,"HMDB0011591",10260120,NA,"0.0558901864097751","0.944959516635105","1.00364957819777",0.262020803038674,1
"100010949","Lipid","Diacylglycerol","stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*","stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*",NA,"HMDB0007170",6438587,"C00165","0.756819010729732","1.11438786090025","1.09490622496421",0.907247335700692,1
"100010950","Lipid","Diacylglycerol","stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*","stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*",NA,"HMDB0007170",6438587,NA,"0.268597594566102","0.988857671791963","1.05153135832347",0.561613152274577,1
"100010951","Lipid","Phosphatidylinositol (PI)","1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*","1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*",NA,NA,NA,NA,"0.98564021910291","0.992167487126157","0.998503731788177",0.991982820255438,1
"100010955","Xenobiotics","Chemical","perfluorooctanesulfonate (PFOS)","perfluorooctanesulfonate (PFOS)",67068,"HMDB0059586",74483,"C18142",NA,NA,NA,NA,NA
"100015616","Lipid","Diacylglycerol","stearoyl-docosahexaenoyl-glycerol (18:0/22:6) [1]*","stearoyl-docosahexaenoyl-glycerol (18:0/22:6) [1]*",NA,"HMDB0056061",NA,NA,"0.708293984508074","1.11207276077994","1.08617197499029",0.879950912239352,1
"100015617","Lipid","Diacylglycerol","stearoyl-docosahexaenoyl-glycerol (18:0/22:6) [2]*","stearoyl-docosahexaenoyl-glycerol (18:0/22:6) [2]*",NA,NA,NA,NA,"0.395055097328679","1.00706024434265","1.04212452416209",0.665757425341675,1
"100015618","Lipid","Diacylglycerol","palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*","palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*",NA,"HMDB0007121",9543827,NA,"0.636797537072427","1.09240207435315","1.11259274931521",0.855125158042566,1
"100015620","Lipid","Lactosylceramides (LCER)","lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*","lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*",24846896,NA,NA,NA,"0.172803956995331","1.02827589151502","0.969689380392749",0.451948810603173,1
"100015624","Lipid","Ceramides","N-behenoyl-sphingadienine (d18:2/22:0)*","N-behenoyl-sphingadienine (d18:2/22:0)*",NA,NA,NA,NA,"0.945731082405535","1.07837108840664","1.07612821654673",0.985455907636282,1
"100015625","Lipid","Hexosylceramides (HCER)","glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*","glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*",NA,NA,NA,NA,"0.724378872287881","0.98820631526382","0.979947148458195",0.884743671893229,1
"100015632","Lipid","Ceramides","N-stearoyl-sphingadienine (d18:2/18:0)*","N-stearoyl-sphingadienine (d18:2/18:0)*",NA,NA,132282053,NA,"0.712287631007046","1.00393280880331","1.01294573926081",0.879950912239352,1
"100015637","Lipid","Fatty Acid, Monohydroxy","2-hydroxybehenate","2-hydroxybehenate",167899,"HMDB0061660",193484,NA,"0.570083655167581","1.07163641268446","1.03747626149848",0.817402050906246,1
"100015638","Lipid","Fatty Acid, Monohydroxy","2-hydroxynervonate*","2-hydroxynervonate*",4472208,NA,5312783,NA,"0.695042712809288","1.03802025833404","1.0121228810341",0.876650647446554,1
"100015640","Lipid","Endocannabinoid","N-palmitoylserine","N-palmitoylserine",4956046,NA,6453686,NA,"0.845334207011236","1.04709543299747","1.03746073842488",0.951995487316341,1
"100015641","Lipid","Endocannabinoid","N-oleoylserine","N-oleoylserine",21466990,NA,44190514,NA,"0.787158254941011","1.02665920840417","1.00989674505922",0.920116226253917,1
"100015643","Lipid","Sphingolipid Synthesis","sphingadienine","sphingadienine",4952479,NA,6449795,NA,"0.557894041383264","0.961428227685315","0.978603032883123",0.8109166177727,1
"100015666","Lipid","Phospholipid Metabolism","glycerophosphoserine*","glycerophosphoserine*",2339060,NA,3081457,NA,"0.0758904406521484","0.99955140165632","0.967026581324552",0.302375410737534,1
"100015694","Lipid","Hexosylceramides (HCER)","glycosyl-N-stearoyl-sphinganine (d18:0/18:0)*","glycosyl-N-stearoyl-sphinganine (d18:0/18:0)*",4881995,NA,6321364,NA,"0.158361425399282","1.0353831627624","0.960549525964215",0.433002219098736,1
"100015696","Lipid","Hexosylceramides (HCER)","glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*","glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*",NA,NA,NA,NA,"0.936930967077032","0.963523781377694","0.976203610390874",0.980985333482778,1
"100015700","Lipid","Hexosylceramides (HCER)","glycosyl-N-nervonoyl-sphingadienine (d18:2/24:1)*","glycosyl-N-nervonoyl-sphingadienine (d18:2/24:1)*",NA,NA,NA,NA,"0.603869622584718","1.00590008545505","0.99560593177196",0.83937027059994,1
"100015714","Lipid","Hexosylceramides (HCER)","glycosyl-N-arachidoyl-sphingosine (d18:1/20:0)*","glycosyl-N-arachidoyl-sphingosine (d18:1/20:0)*",4881989,"HMDB0004973",6321358,NA,"0.127217847776674","1.00119455423286","0.957352031146133",0.392110398038031,1
"100015715","Lipid","Lactosylceramides (LCER)","lactosyl-N-arachidoyl-sphingosine (d18:1/20:0)*","lactosyl-N-arachidoyl-sphingosine (d18:1/20:0)*",24846892,"HMDB0011593",53481000,"C01290","0.155326459266163","0.975505877301898","1.01984672586363",0.430727982787729,1
"100015724","Lipid","Sphingosines","heptadecasphingosine (d17:1)","heptadecasphingosine (d17:1)",4446670,NA,5283557,NA,"0.983209799506698","0.95002989963878","0.953083350602982",0.991469754788719,1
"100015727","Lipid","Ceramides","ceramide (d16:1/24:1, d18:1/22:1)*","ceramide (d16:1/24:1, d18:1/22:1)*",NA,NA,NA,NA,"0.0800304237465648","1.06037662753576","0.974862922294033",0.311362146118476,1
"100015728","Lipid","Hexosylceramides (HCER)","glycosyl-N-erucoyl-sphingosine (d18:1/22:1)*","glycosyl-N-erucoyl-sphingosine (d18:1/22:1)*",NA,NA,NA,NA,"0.381245063470524","1.00557259648038","0.959693805819731",0.659587698305199,1
"100015735","Lipid","Ceramides","ceramide (d18:1/14:0, d16:1/16:0)*","ceramide (d18:1/14:0, d16:1/16:0)*",NA,NA,NA,NA,"0.253944981807266","1.00860153413467","1.05983509231844",0.544068426776115,1
"100015737","Lipid","Ceramides","ceramide (d18:1/17:0, d17:1/18:0)*","ceramide (d18:1/17:0, d17:1/18:0)*",NA,NA,NA,NA,"0.383255120647085","1.00897732664699","0.979259466118529",0.661581786560754,1
"100015744","Lipid","Ceramides","ceramide (d18:2/24:1, d18:1/24:2)*","ceramide (d18:2/24:1, d18:1/24:2)*",NA,NA,NA,NA,"0.0269612228804289","1.03617721269039","0.982020706689368",0.183410875940409,1
"100015748","Lipid","Hexosylceramides (HCER)","glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*","glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*",NA,NA,NA,NA,"0.905192262078364","0.954535634138615","0.967101679251603",0.974229514779851,1
"100015749","Lipid","Hexosylceramides (HCER)","glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*","glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*",NA,NA,NA,NA,"0.28473946423072","1.01400189377572","0.964933994965683",0.571759727141227,1
"100015752","Lipid","Hexosylceramides (HCER)","glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*","glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*",NA,NA,NA,NA,"0.0546301609192426","0.985424981964124","0.924495513779526",0.258913853568774,1
"100015755","Lipid","Ceramides","ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*","ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",NA,NA,NA,NA,"0.510679408862305","1.02137824526203","1.04202179775004",0.762120797195272,1
"100015756","Lipid","Hexosylceramides (HCER)","glycosyl-N-pentacosenoyl-sphingadienine (d18:2/25:1)*","glycosyl-N-pentacosenoyl-sphingadienine (d18:2/25:1)*",NA,NA,NA,NA,"0.945667855298382","0.964713255070555","0.978651688051756",0.985455907636282,1
"100015760","Lipid","Fatty Acid Metabolism (Acyl Choline)","linoleoylcholine*","linoleoylcholine*",NA,"HMDB0013213",53481656,NA,NA,NA,NA,NA,NA
"100015762","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)","docosatrienoate (22:3n6)*","docosatrienoate (22:3n6)*",NA,NA,75955220,NA,"0.434814438067929","1.10915977131159","1.02749148353475",0.696772316740001,1
"100015776","Xenobiotics","Drug - Gastrointestinal","ondansetron","ondansetron",4434,"HMDB0005035",4595,"C07325",NA,NA,NA,NA,NA
"100015777","Xenobiotics","Drug - Gastrointestinal","promethazine","promethazine",4758,"HMDB0015202",4927,"C07404",NA,NA,NA,NA,NA
"100015778","Xenobiotics","Drug - Other","meclizine","meclizine",3894,"HMDB0014875",4034,"C07116",NA,NA,NA,NA,NA
"100015782","Xenobiotics","Drug - Gastrointestinal","metoclopramide","metoclopramide",4024,"HMDB0015363",4168,"C07868,D00726,
DG00055",NA,NA,NA,NA,NA
"100015783","Xenobiotics","Drug - Psychoactive","trazadone","trazadone",5332,"HMDB0014794",5533,"C07156,D08626",NA,NA,NA,NA,NA
"100015785","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)","nisinate (24:6n3)","nisinate (24:6n3)",9967286,"HMDB0013025",11792612,NA,"0.647175529029615","1.13452652534039","1.16956621657243",0.855125158042566,1
"100015786","Lipid","Dihydrosphingomyelins","sphingomyelin (d18:0/20:0, d16:0/22:0)*","sphingomyelin (d18:0/20:0, d16:0/22:0)*",NA,NA,NA,NA,"0.0322354128106759","1.07491964626672","0.984146734473843",0.194263017833588,1
"100015787","Lipid","Sphingomyelins","sphingomyelin (d18:1/19:0, d19:1/18:0)*","sphingomyelin (d18:1/19:0, d19:1/18:0)*",NA,NA,NA,NA,"0.0308718400678882","1.02384548996812","0.969127343014225",0.19040951841372,1
"100015788","Lipid","Sphingomyelins","sphingomyelin (d18:2/18:1)*","sphingomyelin (d18:2/18:1)*",NA,"HMDB0001348",52931155,NA,"0.711867938818228","1.01808951197666","1.05341830078857",0.879950912239352,1
"100015791","Lipid","Sphingomyelins","sphingomyelin (d18:2/23:1)*","sphingomyelin (d18:2/23:1)*",NA,NA,NA,NA,"0.313036962948865","1.00588569520779","1.07829288324842",0.598520550185849,1
"100015831","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","linolenoylcarnitine (C18:3)*","linolenoylcarnitine (C18:3)*",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100015832","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","behenoylcarnitine (C22)*","behenoylcarnitine (C22)*",28639204,"HMDB0062468",71464577,NA,"0.00894992934460374","0.985103426818156","0.9137170603385",0.0864054907096312,1
"100015833","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","arachidoylcarnitine (C20)*","arachidoylcarnitine (C20)*",28639199,"HMDB0006460",53477833,NA,"0.375092932539033","0.997276658312912","0.969801019523449",0.657674155259022,1
"100015834","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","lignoceroylcarnitine (C24)*","lignoceroylcarnitine (C24)*",NA,NA,NA,NA,"0.00102843471742554","1.02470938987865","0.89557956189275",0.0206214345904301,0.804235949026772
"100015835","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","cerotoylcarnitine (C26)*","cerotoylcarnitine (C26)*",35015992,"HMDB0006347",53477828,NA,NA,NA,NA,NA,NA
"100015836","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","ximenoylcarnitine (C26:1)*","ximenoylcarnitine (C26:1)*",NA,NA,NA,NA,"0.0149380867063311","1.01805844130532","0.887070051215645",0.122699502233073,1
"100015837","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","arachidonoylcarnitine (C20:4)","arachidonoylcarnitine (C20:4)",NA,"HMDB0006455",136212424,NA,"0.0418614585937492","1.0864678211331","0.992785082457337",0.230107422161255,1
"100015838","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","eicosenoylcarnitine (C20:1)*","eicosenoylcarnitine (C20:1)*",NA,NA,NA,NA,"0.381207191397291","0.993183503569148","0.963990268964141",0.659587698305199,1
"100015839","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","dihomo-linoleoylcarnitine (C20:2)*","dihomo-linoleoylcarnitine (C20:2)*",NA,NA,NA,NA,"0.165742494087959","1.01364149118727","0.94861999743715",0.444852987432779,1
"100015840","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","dihomo-linolenoylcarnitine (C20:3n3 or 6)*","dihomo-linolenoylcarnitine (C20:3n3 or 6)*",NA,NA,NA,NA,"0.189686959301962","1.03507313748735","0.977498388920161",0.477659966408931,1
"100015841","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","erucoylcarnitine (C22:1)*","erucoylcarnitine (C22:1)*",NA,NA,NA,NA,"0.706014324022225","0.985996102777883","0.982038145929014",0.879950912239352,1
"100015842","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","pentadecanoylcarnitine (C15)*","pentadecanoylcarnitine (C15)*",NA,"HMDB0062517",123132011,NA,"0.718114502923993","1.00492989347479","0.992338471638083",0.88352402022305,1
"100015845","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","docosahexaenoylcarnitine (C22:6)*","docosahexaenoylcarnitine (C22:6)*",NA,NA,NA,NA,"0.517421500748662","1.0352567290374","1.00196244941044",0.770711644924674,1
"100015846","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","nervonoylcarnitine (C24:1)*","nervonoylcarnitine (C24:1)*",NA,NA,NA,NA,"0.0104037778034876","1.03547777437152","0.926079380715484",0.0968542171705631,1
"100015848","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","docosadienoylcarnitine (C22:2)*","docosadienoylcarnitine (C22:2)*",NA,NA,71464511,NA,"0.379098979163131","0.978587961970691","0.945562501320717",0.659587698305199,1
"100015849","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","docosatrienoylcarnitine (C22:3)*","docosatrienoylcarnitine (C22:3)*",NA,NA,NA,NA,"0.780061388066529","0.957927631513986","0.950369646594079",0.915927936138177,1
"100015850","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","adrenoylcarnitine (C22:4)*","adrenoylcarnitine (C22:4)*",NA,NA,NA,NA,"0.156650828334017","1.06157999366159","0.98438628440931",0.430929192827403,1
"100015857","Lipid","Endocannabinoid","nervonoyl ethanolamide (24:1)*","nervonoyl ethanolamide (24:1)*",21169186,NA,NA,NA,"0.325485659197689","1.07652769246792","0.953191835217945",0.606233836189026,1
"100015862","Lipid","Endocannabinoid","palmitoleoyl ethanolamide*","palmitoleoyl ethanolamide*",8011589,"HMDB0013648",9835868,NA,"0.912602965238216","1.00306170913257","1.00419058855903",0.974229514779851,1
"100015870","Lipid","Sphingosines","eicosanoylsphingosine (d20:1)*","eicosanoylsphingosine (d20:1)*",NA,NA,NA,NA,"0.244544308850322","0.973774166110935","1.00834086289474",0.538686336678738,1
"100015873","Xenobiotics","Drug - Neurological","levetiracetam","levetiracetam",4447633,"HMDB0015333",5284583,"C07841",NA,NA,NA,NA,NA
"100015876","Xenobiotics","Drug - Antibiotic","clindamycin","clindamycin",393915,"HMDB0015321",446598,"DG00435,C06914,D00277",NA,NA,NA,NA,NA
"100015878","Xenobiotics","Drug - Antibiotic","metronidazole","metronidazole",4029,"HMDB0015052",4173,"DG00006,C07203,D00409",NA,NA,NA,NA,NA
"100015879","Xenobiotics","Drug - Antibiotic","linezolid","linezolid",390139,"HMDB0014739",441401,"D00947,C08146",NA,NA,NA,NA,NA
"100015905","Xenobiotics","Drug - Antibiotic","moxifloxacin","moxifloxacin",134802,"HMDB0014363",152946,"C07663,D08237",NA,NA,NA,NA,NA
"100015962","Amino Acid","Lysine Metabolism","N,N,N-trimethyl-5-aminovalerate","N,N,N-trimethyl-5-aminovalerate",34236878,NA,14274897,NA,"0.937079340296209","1.05013352360793","1.06345247519718",0.980985333482778,1
"100015965","Xenobiotics","Food Component/Plant","ethyl alpha-glucopyranoside","ethyl alpha-glucopyranoside",378664,"HMDB0029968",11127487,NA,NA,NA,NA,NA,NA
"100015966","Cofactors and Vitamins","Vitamin A Metabolism","carotene diol (1)","carotene diol (1)",NA,NA,NA,NA,"0.00524802486358285","1.19831190292273","0.968297371383054",0.0595022145461643,1
"100015967","Cofactors and Vitamins","Vitamin A Metabolism","carotene diol (2)","carotene diol (2)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100015968","Cofactors and Vitamins","Vitamin A Metabolism","carotene diol (3)","carotene diol (3)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100015971","Lipid","Corticosteroids","cortolone glucuronide (1)","cortolone glucuronide (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100015972","Xenobiotics","Drug - Antibiotic","fluconazole","fluconazole",3248,"HMDB0014342",3365,"C07002",NA,NA,NA,NA,NA
"100016038","Amino Acid","Polyamine Metabolism","(N(1) + N(8))-acetylspermidine","(N(1) + N(8))-acetylspermidine",NA,"HMDB0002189,HMDB0001276",496123689,"C01029,C00612","0.0640976561211298","1.03259457153956","0.944856216994573",0.275408610366613,1
"100016069","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","5-dodecenoylcarnitine (C12:1)","5-dodecenoylcarnitine (C12:1)",NA,"HMDB13326",91825571,NA,"0.989914876769387","0.961359978191948","0.971691728749367",0.992453120043155,1
"100019779","Lipid","Fatty Acid Metabolism (Acyl Choline)","linolenoylcholine*","linolenoylcholine*",NA,"HMDB0013213",NA,NA,NA,NA,NA,NA,NA
"100019794","Lipid","Fatty Acid, Dicarboxylate","hydroxy-CMPF*","hydroxy-CMPF*",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100019800","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxypalmitoylcarnitine","3-hydroxypalmitoylcarnitine",NA,"HMDB0013336",126456228,NA,"0.650176445497445","0.984677443528093","0.960040010205649",0.855956195924246,1
